ISO,index,Macroarea,Latitude,Longitude,Status_X_L,countryISO,num_speakers,country_population,Country_coord,cant_paises
dmd,1387,Australia,-34.5,143.5,1,AUS,,24511800.0,Point(137.0 -28.0),1
mhq,1388,North America,46.5,-102.5,0,USA,,331449281.0,Point(-98.5795 39.828175),1
gmm,1389,Africa,4.5,15.5,0,CMR,,24053727.0,Point(12.0 7.0),1
mad,1390,Papunesia,-7.0,113.5,0,IDN,14000000.0,270625568.0,Point(118.0 -2.0),1
xmm,1391,Papunesia,1.5,124.833333333,0,IDN,850000.0,270625568.0,Point(118.0 -2.0),1
muh,1392,Africa,4.5,30.0,0,"['SSD', 'COD']",,"[12575714.0, 86790567.0]","['Point(30.0 7.0)', 'Point(23.656 -2.88)']",2
mdw,1393,Africa,-1.25,15.5,0,COG,,5260750.0,Point(15.383330555 -0.75),1
mda,1394,Africa,8.75,8.25,0,NGA,,190886311.0,Point(8.0 9.0),1
mej,1395,Papunesia,-1.16666666667,133.5,0,IDN,,270625568.0,Point(118.0 -2.0),1
bew,1396,Papunesia,-6.5,107.0,0,IDN,,270625568.0,Point(118.0 -2.0),1
mym,1397,Africa,5.0,37.0,0,ETH,,104957438.0,Point(40.0 9.0),1
gdq,1398,Eurasia,17.0,51.5,0,"['YEM', 'OMN']",,"[28250420.0, 4829480.0]","['Point(48.0 15.5)', 'Point(57.0 21.0)']",2
mni,1399,Eurasia,24.75,94.0,0,"['IND', 'MMR', 'BGD']",1470000.0,"[1326093247.0, 53370609.0, 165775000.0]","['Point(83.0 22.8)', 'Point(96.0 22.0)', 'Point(89.866667 24.016667)']",3
skf,1400,South America,-12.5,-61.5,0,BRA,,210147125.0,Point(-53.0 -14.0),1
mel,1401,Papunesia,2.5,111.5,0,MYS,,31624264.0,Point(108.0 3.0),1
jet,1402,Papunesia,-3.0,140.833333333,0,"['IDN', 'PNG']",,"[270625568.0, 8935000.0]","['Point(118.0 -2.0)', 'Point(147.0 -6.3)']",2
mez,1403,North America,45.5,-88.3333333333,0,USA,,331449281.0,Point(-98.5795 39.828175),1
ulk,1404,Papunesia,-9.91666666667,144.083333333,0,AUS,,24511800.0,Point(137.0 -28.0),1
mcr,1405,Papunesia,-7.25,146.0,0,PNG,,8935000.0,Point(147.0 -6.3),1
ndt,1406,Africa,2.25,21.5,0,COD,,86790567.0,Point(23.656 -2.88),1
mog,1407,Papunesia,0.666666666667,124.0,0,IDN,,270625568.0,Point(118.0 -2.0),1
mjg,1408,Eurasia,36.0,102.0,0,CHN,152000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
mag,1409,Eurasia,23.5,85.5,0,IND,13000000.0,1326093247.0,Point(83.0 22.8),1
mgu,1410,Papunesia,-10.3333333333,149.333333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
mhk,1411,Africa,5.91666666667,10.0,0,CMR,,24053727.0,Point(12.0 7.0),1
xmf,1412,Eurasia,42.5,42.0,0,GEO,345530.0,"[3717100.0, 245246.0, 242000.0]","['Point(43.733330555 42.016669444)', 'Point(41.0 43.15)', 'Point(40.983330555 43.0)']",1
mdh,1413,Papunesia,6.83333333333,124.5,0,PHL,,100981437.0,Point(123.0 12.0),1
lol,1414,Africa,0.0,21.0,0,COD,,86790567.0,Point(23.656 -2.88),1
mge,1415,Africa,8.75,17.0,0,TCD,,15477751.0,Point(19.4 15.466667),1
mug,1416,Africa,10.8333333333,14.9166666667,0,"['TCD', 'CMR']",,"[15477751.0, 24053727.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)']",2
xpq,1417,North America,42.6666666667,-73.5,0,USA,,331449281.0,Point(-98.5795 39.828175),1
mar,1418,Eurasia,19.0,76.0,0,IND,77000000.0,1326093247.0,Point(83.0 22.8),1
nux,1419,Papunesia,-3.75,142.5,0,PNG,,8935000.0,Point(147.0 -6.3),1
mrg,1420,Eurasia,27.9166666667,93.8333333333,0,IND,,1326093247.0,Point(83.0 22.8),1
mrg,1421,Eurasia,28.5,94.8333333333,0,IND,,1326093247.0,Point(83.0 22.8),1
mhe,1422,Eurasia,2.83333333333,101.5,0,MYS,,31624264.0,Point(108.0 3.0),1
lnb,1423,Africa,-17.5,15.0,0,NAM,200.0,2533794.0,Point(17.0 -23.0),1
mic,1424,North America,45.0,-63.0,0,CAN,8270.0,37894799.0,Point(-109.0 56.0),1
mei,1425,Africa,15.0833333333,26.25,0,SDN,,40533330.0,Point(32.0 15.0),1
ium,1426,Eurasia,25.0,111.0,0,"['USA', 'FRA', 'CHN', 'LAO', 'MMR', 'THA', 'VNM']",820000.0,"[331449281.0, 66628000.0, 1409517397.0, 1443497378.0, 6858160.0, 53370609.0, 65931550.0, 94660000.0]","['Point(-98.5795 39.828175)', 'Point(2.0 47.0)', 'Point(103.451944444 35.844722222)', 'Point(104.0 18.2)', 'Point(96.0 22.0)', 'Point(101.0 14.0)', 'Point(108.0 16.0)']",7
mmy,1427,Africa,12.1666666667,19.8333333333,0,TCD,,15477751.0,Point(19.4 15.466667),1
tma,1428,Africa,13.5,22.0,0,"['TCD', 'SDN']",,"[15477751.0, 40533330.0]","['Point(19.4 15.466667)', 'Point(32.0 15.0)']",2
tma,1429,Africa,14.5,22.0,0,"['TCD', 'SDN']",,"[15477751.0, 40533330.0]","['Point(19.4 15.466667)', 'Point(32.0 15.0)']",2
mxj,1430,Eurasia,29.0,96.0,0,"['CHN', 'IND']",,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
mjw,1431,Eurasia,26.3333333333,93.5,0,IND,,1326093247.0,Point(83.0 22.8),1
min,1432,Papunesia,-1.0,101.0,0,"['IDN', 'MYS']",5530000.0,"[270625568.0, 31624264.0]","['Point(118.0 -2.0)', 'Point(108.0 3.0)']",2
mep,1433,Australia,-15.6666666667,129.0,0,AUS,156.0,24511800.0,Point(137.0 -28.0),1
miq,1434,North America,14.0,-83.6666666667,0,"['HND', 'NIC']",180000.0,"[9265067.0, 6217581.0]","['Point(-86.816667 14.633333)', 'Point(-85.0 13.0)']",2
zmq,1435,Africa,-1.66666666667,25.5,0,COD,,86790567.0,Point(23.656 -2.88),1
mkf,1436,Africa,10.9166666667,9.66666666667,0,NGA,30000.0,190886311.0,Point(8.0 9.0),1
lus,1437,Eurasia,23.1666666667,92.8333333333,0,"['IND', 'MMR', 'BGD']",500000.0,"[1326093247.0, 53370609.0, 165775000.0]","['Point(83.0 22.8)', 'Point(96.0 22.0)', 'Point(89.866667 24.016667)']",3
mxt,1438,North America,16.25,-97.8333333333,0,MEX,,124777324.0,Point(-102.0 23.0),1
mjc,1439,North America,16.5,-98.0,0,MEX,,124777324.0,Point(-102.0 23.0),1
mfv,1440,Africa,12.0,-16.25,0,"['GMB', 'GNB', 'SEN']",,"[2100568.0, 1861283.0, 15850567.0]","['Point(-15.5 13.5)', 'Point(-15.0 12.0)', 'Point(-14.283333 14.366667)']",3
mxx,1441,Africa,8.33333333333,-7.5,0,CIV,,24294750.0,Point(-6.0 8.0),1
csi,1442,North America,38.3333333333,-123.0,0,USA,,331449281.0,Point(-98.5795 39.828175),1
kde,1443,Africa,-11.0,40.0,0,"['TZA', 'MOZ']",1700000.0,"[57310019.0, 29668834.0]","['Point(34.854 -6.307)', 'Point(35.0 -19.0)']",2
mek,1444,Papunesia,-8.33333333333,146.5,0,PNG,19000.0,8935000.0,Point(147.0 -6.3),1
mik,1445,North America,32.0,-85.0,0,USA,190.0,331449281.0,Point(-98.5795 39.828175),1
mkz,1446,Papunesia,-8.66666666667,126.5,0,TLS,,1296311.0,Point(125.75 -8.966667),1
mgf,1447,Papunesia,-7.66666666667,139.416666667,0,IDN,,270625568.0,Point(118.0 -2.0),1
knf,1448,Africa,12.0833333333,-15.9166666667,0,"['GNB', 'SEN']",,"[1861283.0, 15850567.0]","['Point(-15.0 12.0)', 'Point(-14.283333 14.366667)']",2
moz,1449,Africa,11.9166666667,18.0833333333,0,TCD,,15477751.0,Point(19.4 15.466667),1
nge,1450,Africa,6.0,10.1666666667,0,CMR,,24053727.0,Point(12.0 7.0),1
nge,1451,Africa,6.2,10.0,0,CMR,,24053727.0,Point(12.0 7.0),1
msy,1452,Papunesia,-4.41666666667,144.916666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
mak,1453,Papunesia,-5.41666666667,119.583333333,0,IDN,1600000.0,270625568.0,Point(118.0 -2.0),1
zmr,1454,Australia,-13.6666666667,130.0,0,AUS,15.0,24511800.0,Point(137.0 -28.0),1
xak,1455,South America,0.416666666667,-69.8333333333,1,"['BRA', 'VEN']",,"[210147125.0, 28515829.0]","['Point(-53.0 -14.0)', 'Point(-67.0 8.0)']",2
mcp,1456,Africa,3.41666666667,12.25,0,CMR,,24053727.0,Point(12.0 7.0),1
mcm,1457,Eurasia,2.2,102.25,0,"['SGP', 'MYS']",2200.0,"[5888926.0, 31624264.0]","['Point(103.8 1.3)', 'Point(108.0 3.0)']",2
mdy,1458,Africa,6.0,36.9166666667,0,ETH,94700.0,104957438.0,Point(40.0 9.0),1
mfi,1459,Africa,11.5,13.75,0,"['CMR', 'NGA']",,"[24053727.0, 190886311.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']",2
gcc,1460,Papunesia,-4.83333333333,152.25,0,PNG,,8935000.0,Point(147.0 -6.3),1
mpb,1461,Australia,-13.4166666667,130.416666667,0,AUS,,24511800.0,Point(137.0 -28.0),1
mbe,1462,North America,44.5,-122.5,1,USA,,331449281.0,Point(-98.5795 39.828175),1
mra,1463,Eurasia,18.5,101.0,0,"['LAO', 'THA']",,"[6858160.0, 65931550.0]","['Point(104.0 18.2)', 'Point(101.0 14.0)']",2
mlt,1464,Eurasia,35.9166666667,14.4166666667,0,"['CAN', 'USA', 'GBR', 'MLT', 'AUS']",482880.0,"[37894799.0, 331449281.0, 66022273.0, 465292.0, 24511800.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(-2.0 54.6)', 'Point(14.5 35.883333333)', 'Point(137.0 -28.0)']",5
mgl,1465,Papunesia,-5.71666666667,148.416666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
zsm,1466,Eurasia,3.0,102.0,0,"['MYS', 'BRN']",25000000.0,"[31624264.0, 428697.0]","['Point(108.0 3.0)', 'Point(114.566667 4.4)']",2
mid,1467,Eurasia,31.0,48.5,0,"['IRN', 'IRQ']",,"[79966230.0, 38274618.0]","['Point(53.0 32.0)', 'Point(43.0 33.0)']",2
mna,1468,Papunesia,-5.66666666667,148.083333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
mhr,1469,Eurasia,57.0,48.0,0,RUS,482000.0,146804372.0,Point(94.25 66.416666666),1
mcs,1470,Africa,9.66666666667,14.0,0,"['TCD', 'CMR']",,"[15477751.0, 24053727.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)']",2
mmn,1471,Papunesia,9.41666666667,125.5,0,PHL,,100981437.0,Point(123.0 12.0),1
mdf,1472,Eurasia,54.0,44.0,0,RUS,2025.0,146804372.0,Point(94.25 66.416666666),1
maw,1473,Africa,10.3333333333,-0.666666666667,0,GHA,,26908262.0,Point(-0.5 8.0),1
mqj,1474,Papunesia,-3.08333333333,119.666666667,0,IDN,,270625568.0,Point(118.0 -2.0),1
zmi,1475,Eurasia,2.66666666667,102.5,0,MYS,939000.0,31624264.0,Point(108.0 3.0),1
mdi,1476,Africa,3.25,29.0,0,COD,,86790567.0,Point(23.656 -2.88),1
mgr,1477,Africa,-9.08333333333,31.1666666667,0,"['TZA', 'ZMB']",674000.0,"[57310019.0, 17094130.0]","['Point(34.854 -6.307)', 'Point(28.0 -14.0)']",2
mnb,1478,Papunesia,-5.0,122.5,0,IDN,300000.0,270625568.0,Point(118.0 -2.0),1
mnc,1479,Eurasia,49.5,127.5,0,CHN,20.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
nmu,1480,North America,40.0,-120.666666667,0,USA,,331449281.0,Point(-98.5795 39.828175),1
mqy,1481,Papunesia,-8.5,120.333333333,0,IDN,900000.0,270625568.0,Point(118.0 -2.0),1
mnz,1482,Papunesia,-3.66666666667,137.0,0,IDN,30000.0,270625568.0,Point(118.0 -2.0),1
mpj,1483,Australia,-22.6666666667,125.083333333,0,AUS,,24511800.0,Point(137.0 -28.0),1
mpj,1484,Australia,-21.5,126.0,0,AUS,,24511800.0,Point(137.0 -28.0),1
mpj,1485,Australia,-21.0,124.0,0,AUS,,24511800.0,Point(137.0 -28.0),1
emk,1486,Africa,10.5,-9.5,0,"['MLI', 'GIN', 'SLE']",,"[18541980.0, 12717176.0, 7557212.0]","['Point(-4.0 17.0)', 'Point(-11.0 10.0)', 'Point(-12.1 8.5)']",3
mva,1487,Papunesia,-4.0,145.0,0,PNG,,8935000.0,Point(147.0 -6.3),1
mnr,1488,North America,38.0,-119.0,0,USA,,331449281.0,Point(-98.5795 39.828175),1
mdr,1489,Papunesia,-3.41666666667,119.083333333,0,IDN,,270625568.0,Point(118.0 -2.0),1
mns,1490,Eurasia,62.0,62.0,0,RUS,938.0,146804372.0,Point(94.25 66.416666666),1
mwv,1491,Papunesia,-1.5,99.0,0,IDN,,270625568.0,Point(118.0 -2.0),1
mji,1492,Eurasia,19.0,110.0,0,CHN,,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
mvn,1493,Papunesia,-9.6,150.466666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
glv,1494,Eurasia,54.1666666667,-4.5,0,IMN,12350.0,85888.0,Point(-4.525 54.235),1
zmc,1495,Australia,-27.0,144.5,1,AUS,,24511800.0,Point(137.0 -28.0),1
moj,1496,Africa,3.0,18.4166666667,0,"['CAF', 'COG', 'COD']",,"[4659080.0, 5260750.0, 86790567.0]","['Point(20.9 6.7)', 'Point(15.383330555 -0.75)', 'Point(23.656 -2.88)']",3
mte,1497,Papunesia,-7.05,155.75,0,SLB,2940.0,611343.0,Point(159.816666666 -9.466666666),1
moy,1498,Africa,7.58333333333,35.5,0,ETH,,104957438.0,Point(40.0 9.0),1
myv,1499,Eurasia,53.0,45.5,0,RUS,96860.0,146804372.0,Point(94.25 66.416666666),1
mif,1500,Africa,10.5,14.0,0,CMR,,24053727.0,Point(12.0 7.0),1
mhj,1501,Eurasia,35.0,62.0,0,AFG,,36643815.0,Point(66.0 34.0),1
moh,1502,North America,43.5,-74.25,0,"['CAN', 'USA']",3500.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
mov,1503,North America,34.6666666667,-114.583333333,0,USA,,331449281.0,Point(-98.5795 39.828175),1
mkj,1504,Papunesia,6.66666666667,159.75,0,FSM,,105544.0,Point(158.183333333 6.916666666),1
ron,1505,Eurasia,47.0,29.0,0,"['UKR', 'MDA', 'ROU', 'SRB']",24000000.0,"[42558328.0, 2550900.0, 19586539.0, 7022268.0]","['Point(32.0 49.0)', 'Point(28.516667 47.25)', 'Point(25.0 46.0)', 'Point(20.933333333 43.95)']",4
ron,1506,Eurasia,46.0,25.0,0,"['UKR', 'MDA', 'ROU', 'SRB']",24000000.0,"[42558328.0, 2550900.0, 19586539.0, 7022268.0]","['Point(32.0 49.0)', 'Point(28.516667 47.25)', 'Point(25.0 46.0)', 'Point(20.933333333 43.95)']",4
mso,1507,Papunesia,-8.25,138.75,0,IDN,,270625568.0,Point(118.0 -2.0),1
mnw,1508,Eurasia,14.8333333333,100.5,0,"['MMR', 'THA']",850000.0,"[53370609.0, 65931550.0]","['Point(96.0 22.0)', 'Point(101.0 14.0)']",2
mos,1509,Africa,12.8333333333,-1.25,0,"['MLI', 'TGO', 'BFA']",5036700.0,"[18541980.0, 7797694.0, 19193382.0]","['Point(-4.0 17.0)', 'Point(1.183333 8.25)', 'Point(-2.066667 12.266667)']",3
mop,1510,North America,16.5833333333,-88.6666666667,0,"['BLZ', 'GTM']",,"[374681.0, 17263239.0]","['Point(-88.7 17.066666666)', 'Point(-90.25 15.5)']",2
mhz,1511,Papunesia,-2.95,135.75,0,IDN,,270625568.0,Point(118.0 -2.0),1
cas,1512,South America,-14.75,-67.8333333333,0,BOL,,11051600.0,Point(-64.991228611 -17.056869611),1
siw,1513,Papunesia,-6.61666666667,155.416666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
mgd,1514,Africa,4.75,29.75,0,SSD,,12575714.0,Point(30.0 7.0),1
mzp,1515,South America,-13.8333333333,-65.6666666667,0,BOL,,11051600.0,Point(-64.991228611 -17.056869611),1
mwf,1516,Australia,-14.6666666667,129.666666667,0,AUS,,24511800.0,Point(137.0 -28.0),1
mye,1517,Africa,-1.25,9.5,0,GAB,,2025137.0,Point(11.5 -0.683330555),1
mpt,1518,Papunesia,-4.75,141.5,0,PNG,,8935000.0,Point(147.0 -6.3),1
akc,1519,Papunesia,-0.75,133.25,0,IDN,,270625568.0,Point(118.0 -2.0),1
mcg,1520,South America,6.0,-67.0,0,VEN,,28515829.0,Point(-67.0 8.0),1
mqf,1521,Papunesia,-4.83333333333,139.25,0,IDN,,270625568.0,Point(118.0 -2.0),1
mec,1522,Australia,-15.0,135.166666667,0,AUS,,24511800.0,Point(137.0 -28.0),1
rnp,1523,Eurasia,30.25,79.5833333333,0,IND,,1326093247.0,Point(83.0 22.8),1
mrz,1524,Papunesia,-7.83333333333,140.166666667,0,IDN,7000.0,270625568.0,Point(118.0 -2.0),1
mrt,1525,Africa,11.0,13.0,0,"['TCD', 'NGA']",,"[15477751.0, 190886311.0]","['Point(19.4 15.466667)', 'Point(8.0 9.0)']",2
mfr,1526,Australia,-13.8333333333,130.0,0,AUS,20.0,24511800.0,Point(137.0 -28.0),1
mok,1527,Papunesia,-8.58333333333,140.666666667,0,IDN,50.0,270625568.0,Point(118.0 -2.0),1
nju,1528,Australia,-31.0,129.0,0,AUS,10.0,24511800.0,Point(137.0 -28.0),1
nju,1529,Australia,-32.3333333333,123.833333333,0,AUS,10.0,24511800.0,Point(137.0 -28.0),1
mtf,1530,Papunesia,-3.83333333333,144.25,0,PNG,,8935000.0,Point(147.0 -6.3),1
mur,1531,Africa,6.5,33.5,0,SSD,,12575714.0,Point(30.0 7.0),1
mrw,1532,Papunesia,7.83333333333,124.25,0,PHL,,100981437.0,Point(123.0 12.0),1
mor,1533,Africa,11.0,30.1666666667,0,SDN,,40533330.0,Point(32.0 15.0),1
zmt,1534,Australia,-14.25,130.0,0,AUS,8.0,24511800.0,Point(137.0 -28.0),1
zrs,1535,Papunesia,-3.5,134.0,0,IDN,,270625568.0,Point(118.0 -2.0),1
vma,1536,Australia,-20.8333333333,116.5,1,AUS,,24511800.0,Point(137.0 -28.0),1
mhx,1537,Eurasia,23.5,98.5,0,MMR,,53370609.0,Point(96.0 22.0),1
zmu,1538,Australia,-28.75,147.0,0,AUS,,24511800.0,Point(137.0 -28.0),1
umu,1539,North America,41.5,-74.6666666667,0,"['CAN', 'USA']",,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
mah,1540,Papunesia,7.11666666667,171.05,0,"['USA', 'NRU', 'MHL']",61000.0,"[331449281.0, 13650.0, 53127.0]","['Point(-98.5795 39.828175)', 'Point(166.933333333 -0.533333333)', 'Point(171.066666666 7.116666666)']",3
jle,1541,Africa,10.6666666667,30.0,0,SDN,,40533330.0,Point(32.0 15.0),1
mls,1542,Africa,13.3333333333,22.0,0,"['TCD', 'SDN']",,"[15477751.0, 40533330.0]","['Point(19.4 15.466667)', 'Point(32.0 15.0)']",2
mbq,1543,Papunesia,-9.5,149.166666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
skd,1544,North America,37.5,-120.0,0,USA,,331449281.0,Point(-98.5795 39.828175),1
mrd,1545,Eurasia,28.0833333333,83.8333333333,0,NPL,,30327877.0,Point(84.0 28.0),1
sdo,1546,Papunesia,1.25,111.0,0,"['IDN', 'MYS']",,"[270625568.0, 31624264.0]","['Point(118.0 -2.0)', 'Point(108.0 3.0)']",2
mgw,1547,Africa,-8.5,39.0,0,TZA,,57310019.0,Point(34.854 -6.307),1
moe,1548,North America,52.0,-65.0,0,CAN,11000.0,37894799.0,Point(-109.0 56.0),1
mxp,1549,North America,17.0833333333,-96.1666666667,0,MEX,,124777324.0,Point(-102.0 23.0),1
mxp,1550,North America,17.0833333333,-96.0833333333,0,MEX,,124777324.0,Point(-102.0 23.0),1
mot,1551,South America,9.0,-73.0,0,"['VEN', 'COL']",,"[28515829.0, 49065615.0]","['Point(-67.0 8.0)', 'Point(-74.0 4.0)']",2
mjk,1552,Papunesia,-4.91666666667,145.75,0,PNG,,8935000.0,Point(147.0 -6.3),1
mvb,1553,North America,40.1666666667,-124.166666667,0,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
kmj,1554,Eurasia,25.0,87.3333333333,0,IND,,1326093247.0,Point(83.0 22.8),1
mto,1555,North America,17.25,-96.0,0,MEX,,124777324.0,Point(-102.0 23.0),1
mpq,1556,South America,-4.41666666667,-70.25,0,BRA,,210147125.0,Point(-53.0 -14.0),1
wam,1557,North America,42.5,-71.0,0,USA,400.0,331449281.0,Point(-98.5795 39.828175),1
meu,1558,Papunesia,-9.33333333333,147.0,0,PNG,39000.0,8935000.0,Point(147.0 -6.3),1
mnf,1559,Africa,5.66666666667,9.91666666667,0,CMR,,24053727.0,Point(12.0 7.0),1
mlp,1560,Papunesia,-4.88333333333,145.75,0,PNG,,8935000.0,Point(147.0 -6.3),1
bmr,1561,South America,-1.0,-72.5,0,COL,,49065615.0,Point(-74.0 4.0),1
mlm,1562,Eurasia,25.0,108.0,0,CHN,86000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
mzm,1563,Africa,9.0,11.6666666667,0,NGA,,190886311.0,Point(8.0 9.0),1
mtq,1564,Eurasia,20.5,105.083333333,0,VNM,,94660000.0,Point(108.0 16.0),1
sur,1565,Africa,9.5,8.83333333333,0,NGA,,190886311.0,Point(8.0 9.0),1
muz,1566,Africa,5.58333333333,36.0833333333,0,ETH,7500.0,104957438.0,Point(40.0 9.0),1
emi,1567,Papunesia,-1.45,149.616666667,0,PNG,,8935000.0,Point(147.0 -6.3),1
myu,1568,South America,-7.0,-58.0,0,BRA,7000.0,210147125.0,Point(-53.0 -14.0),1
myw,1569,Papunesia,-9.08333333333,152.75,0,PNG,,8935000.0,Point(147.0 -6.3),1
mbb,1570,Papunesia,7.66666666667,124.75,0,PHL,,100981437.0,Point(123.0 12.0),1
mke,1571,Eurasia,21.3333333333,73.6666666667,0,IND,,1326093247.0,Point(83.0 22.8),1
mwe,1572,Africa,-9.0,39.0,0,TZA,,57310019.0,Point(34.854 -6.307),1
lmw,1573,North America,38.9166666667,-122.666666667,0,USA,,331449281.0,Point(-98.5795 39.828175),1
nsq,1574,North America,38.3333333333,-120.666666667,0,USA,,331449281.0,Point(-98.5795 39.828175),1
mlv,1575,Papunesia,-13.5833333333,167.583333333,0,VUT,,276244.0,Point(168.016669444 -16.633330555),1
pmw,1576,North America,38.0,-121.0,0,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
mib,1577,North America,17.0,-97.75,0,MEX,,124777324.0,Point(-102.0 23.0),1
mig,1578,North America,17.05,-97.5833333333,0,MEX,,124777324.0,Point(-102.0 23.0),1
mig,1579,North America,17.05,-97.5666666667,0,MEX,,124777324.0,Point(-102.0 23.0),1
mig,1580,North America,17.0,-97.5833333333,0,MEX,,124777324.0,Point(-102.0 23.0),1
mxe,1581,Papunesia,-17.75,168.25,0,VUT,3500.0,276244.0,Point(168.016669444 -16.633330555),1
mio,1582,North America,16.3333333333,-98.0,0,MEX,,124777324.0,Point(-102.0 23.0),1
mim,1583,North America,17.25,-98.5833333333,0,MEX,,124777324.0,Point(-102.0 23.0),1
mie,1584,North America,17.1666666667,-97.75,0,MEX,,124777324.0,Point(-102.0 23.0),1
mil,1585,North America,17.0833333333,-96.9166666667,0,MEX,,124777324.0,Point(-102.0 23.0),1
mks,1586,North America,17.5,-98.1666666667,0,MEX,,124777324.0,Point(-102.0 23.0),1
miy,1587,North America,16.9166666667,-99.1666666667,0,MEX,,124777324.0,Point(-102.0 23.0),1
mih,1588,North America,16.4166666667,-97.8333333333,0,MEX,,124777324.0,Point(-102.0 23.0),1
mpm,1589,North America,16.9166666667,-97.5833333333,0,MEX,,124777324.0,Point(-102.0 23.0),1
miz,1590,North America,18.0833333333,-96.5833333333,0,MEX,,124777324.0,Point(-102.0 23.0),1
slz,1591,Papunesia,-1.25,130.916666667,0,IDN,,270625568.0,Point(118.0 -2.0),1
mdm,1592,Africa,3.0,29.0,0,COD,,86790567.0,Point(23.656 -2.88),1
mpc,1593,Australia,-14.6666666667,133.5,0,AUS,,24511800.0,Point(137.0 -28.0),1
mal,1594,Eurasia,10.0,76.5,0,IND,30000000.0,1326093247.0,Point(83.0 22.8),1
mhy,1595,Papunesia,-2.0,115.0,0,IDN,150000.0,270625568.0,Point(118.0 -2.0),1
mfy,1596,North America,26.0,-108.0,0,MEX,,124777324.0,Point(-102.0 23.0),1
mcf,1597,South America,-5.41666666667,-73.25,0,"['BRA', 'PER']",2200.0,"[210147125.0, 29381884.0]","['Point(-53.0 -14.0)', 'Point(-76.0 -9.4)']",2
maq,1598,North America,17.75,-96.9166666667,0,MEX,,124777324.0,Point(-102.0 23.0),1
mau,1599,North America,18.25,-96.8333333333,0,MEX,,124777324.0,Point(-102.0 23.0),1
mzn,1600,Eurasia,36.5,52.0,0,IRN,3270000.0,79966230.0,Point(53.0 32.0),1
naf,1601,Papunesia,-6.41666666667,147.0,0,PNG,,8935000.0,Point(147.0 -6.3),1
mbj,1602,South America,-1.0,-66.5,0,BRA,,210147125.0,Point(-53.0 -14.0),1
nfr,1603,Africa,8.0,-2.58333333333,0,GHA,,26908262.0,Point(-0.5 8.0),1
nce,1604,Papunesia,-3.75,141.5,0,PNG,600.0,8935000.0,Point(147.0 -6.3),1
nll,1605,Eurasia,19.75,77.8333333333,0,IND,2000.0,1326093247.0,Point(83.0 22.8),1
gld,1606,Eurasia,49.5,137.0,0,RUS,1390.0,146804372.0,Point(94.25 66.416666666),1
aij,1607,Eurasia,36.3833,44.0,0,ISR,,9093000.0,Point(35.0 31.0),1
nak,1608,Papunesia,-5.58333333333,150.583333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
nal,1609,Papunesia,-2.95,151.333333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
nnm,1610,Papunesia,-3.83333333333,141.75,0,PNG,,8935000.0,Point(147.0 -6.3),1
trg,1611,Eurasia,38.0,47.0,0,ISR,4378.0,9093000.0,Point(35.0 31.0),1
nrb,1612,Africa,15.0833333333,37.5833333333,0,ERI,80000.0,3497000.0,Point(38.25 15.483333),1
nas,1613,Papunesia,-6.33333333333,155.583333333,0,PNG,,8935000.0,Point(147.0 -6.3),1
ncz,1614,North America,31.75,-91.3333333333,0,USA,,331449281.0,Point(-98.5795 39.828175),1
nau,1615,Papunesia,-0.5,166.916666667,0,NRU,9300.0,13650.0,Point(166.933333333 -0.533333333),1
nav,1616,North America,36.1666666667,-108.0,0,USA,169369.0,331449281.0,Point(-98.5795 39.828175),1
nmb,1617,Papunesia,-16.0833333333,167.2,0,VUT,,276244.0,Point(168.016669444 -16.633330555),1
dgl,1618,Africa,18.25,30.75,0,SDN,,40533330.0,Point(32.0 15.0),1
ghl,1619,Africa,12.0,31.0,0,SDN,,40533330.0,Point(32.0 15.0),1
ntu,1620,Papunesia,-10.7833333333,165.866666667,0,SLB,,611343.0,Point(159.816666666 -9.466666666),1
nbm,1621,Africa,3.56,18.36,0,"['CAF', 'COD']",,"[4659080.0, 86790567.0]","['Point(20.9 6.7)', 'Point(23.656 -2.88)']",2
