language,languageLabel,statusLabel,native,ISO,countryLabel,IDH,coordinates,Population
http://www.wikidata.org/entity/Q8047298,Yalahatan,6b amenazada,1700,jal,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q12632888,Illiun,6b amenazada,842,ilu,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q14916905,Serua,10 extinta,1013,srw,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q56392,Tidikelt,8a moribunda,1000,tia,Argelia,0.754,Point(1.0 28.0),41318142
http://www.wikidata.org/entity/Q56543,Guugu Yimithirr,6b amenazada,780,kky,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q1406574,Gunwinggu,6b amenazada,1702,gup,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q1656014,Idioma tiví,5 en desarrollo,1500,tiw,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q2714654,Enindhilyagwa,6a vigorosa,1283,aoi,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q4998124,Burarra,5 en desarrollo,1070,bvr,Australia,0.939,Point(137.0 -28.0),24511800
http://www.wikidata.org/entity/Q33436,Idioma laal,7 en transición,749,gdm,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q36162,Idioma koro,6b amenazada,1500,jkr,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q6360672,Kanashi,6b amenazada,1400,xns,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q65455884,Marwari (India),5 en desarrollo,1010,rwr,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q770547,Lavukaleve,6a vigorosa,1783,lvk,Islas Salomón,0.546,Point(159.816666666 -9.466666666),611343
http://www.wikidata.org/entity/Q2976736,Vaeakau-Taumako,6a vigorosa,1142,piv,Islas Salomón,0.546,Point(159.816666666 -9.466666666),611343
http://www.wikidata.org/entity/Q3554582,Vangunu,6a vigorosa,910,mpr,Islas Salomón,0.546,Point(159.816666666 -9.466666666),611343
http://www.wikidata.org/entity/Q6744946,Malua Bay,6b amenazada,600,mll,Vanuatu,0.603,Point(168.016669444 -16.633330555),276244
http://www.wikidata.org/entity/Q5166,'auhelawa,5 en desarrollo,1200,kud,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q29277,are,5 en desarrollo,1200,mwc,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q56512,Idioma anêm,5 en desarrollo,800,anz,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q56688,Alamblak,5 en desarrollo,1500,amp,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q57333197,Sarasira,6b amenazada,600,zsa,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q57333741,Sukurum,6a vigorosa,1160,zsu,Papúa Nueva Guinea,0.555,Point(147.0 -6.3),8935000
http://www.wikidata.org/entity/Q33295,fiyiano,4 educacional,1500,fij,Fiyi,0.741,Point(178.0 -18.0),905502
http://www.wikidata.org/entity/Q758570,Idioma huaorani,6b amenazada,1650,auc,Ecuador,0.746,Point(-78.0 -1.0),16624858
http://www.wikidata.org/entity/Q2669254,Idioma cofán,5 en desarrollo,1700,con,Ecuador,0.746,Point(-78.0 -1.0),16624858
http://www.wikidata.org/entity/Q2669254,Idioma cofán,5 en desarrollo,1700,con,Colombia,0.747,Point(-74.0 4.0),49065615
http://www.wikidata.org/entity/Q1186896,Idioma pipil,8a moribunda,1300,ppl,El Salvador,0.7,Point(-88.866111 13.668889),6420746
http://www.wikidata.org/entity/Q3775265,Koroshi,8b casi extinta,1000,ktl,Irán,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q7262966,Pyen,5 en desarrollo,600,pyy,Birmania,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q14426329,Yintale,6b amenazada,1000,kvy,Birmania,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q12952538,Kagate,6a vigorosa,1500,syw,Nepal,0.574,Point(84.0 28.0),30327877
http://www.wikidata.org/entity/Q65455884,Marwari (India),5 en desarrollo,1010,rwr,Nepal,0.574,Point(84.0 28.0),30327877
http://www.wikidata.org/entity/Q33419,Ishkashimi,6b amenazada,1500,isk,Tayikistán,0.65,Point(71.366667 38.583333),8921343
http://www.wikidata.org/entity/Q718269,Sakizaya,4 educacional,958,szy,República de China,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q33419,Ishkashimi,6b amenazada,1500,isk,Afganistán,0.498,Point(66.0 34.0),36643815
http://www.wikidata.org/entity/Q34081,tregamí,6a vigorosa,1000,trm,Afganistán,0.498,Point(66.0 34.0),36643815
http://www.wikidata.org/entity/Q33411,Idioma hadza,6b amenazada,800,hts,Tanzania,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q10961696,Congo Swahili,2 provincial,1000,swc,Zambia,0.588,Point(28.0 -14.0),17094130
http://www.wikidata.org/entity/Q10961696,Congo Swahili,2 provincial,1000,swc,República Democrática del Congo,0.457,Point(23.656 -2.88),86790567
http://www.wikidata.org/entity/Q35121,Abon,6b amenazada,1000,abo,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q35121,Abon,6b amenazada,1000,abo,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q29919,árabe egipcio,3 amplia comunicación,100542400,arz,Egipto,0.696,Point(29.0 27.0),94798827
http://www.wikidata.org/entity/Q3197533,Kiswahili,1 nacional,82300000,swh,Kenia,0.548,Point(38.0 0.1),48468138
http://www.wikidata.org/entity/Q56475,hausa,2 provincial,80000000,hau,Ghana,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q9176,coreano,1 nacional,73233270,kor,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q9192,chino mandarín,1 nacional,1074000000,cmn,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q34290,Chino wu,5 en desarrollo,80700000,wuu,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q36495,chino min nan,6a vigorosa,48339200,nan,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q56479,chino jin,6a vigorosa,45000000,cjy,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q7033959,cantonés,2 provincial,62221560,yue,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q9176,coreano,1 nacional,73233270,kor,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q9192,chino mandarín,1 nacional,1074000000,cmn,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q34290,Chino wu,5 en desarrollo,80700000,wuu,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q36495,chino min nan,6a vigorosa,48339200,nan,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q56479,chino jin,6a vigorosa,45000000,cjy,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q7033959,cantonés,2 provincial,62221560,yue,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q7737,ruso,1 nacional,153919510,rus,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q7737,ruso,1 nacional,171428900,rus,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q9192,chino mandarín,1 nacional,1074000000,cmn,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q9240,indonesio,1 nacional,199000000,ind,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33549,javanés,4 educacional,84308740,jav,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q36495,chino min nan,6a vigorosa,48339200,nan,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q9192,chino mandarín,1 nacional,1074000000,cmn,Singapur,0.932,Point(103.8 1.3),5888926
http://www.wikidata.org/entity/Q36495,chino min nan,6a vigorosa,48339200,nan,Singapur,0.932,Point(103.8 1.3),5888926
http://www.wikidata.org/entity/Q36495,chino min nan,6a vigorosa,48339200,nan,Camboya,0.582,Point(105.0 12.6),16005373
http://www.wikidata.org/entity/Q56475,hausa,2 provincial,80000000,hau,Chad,0.404,Point(19.4 15.466667),15477751
http://www.wikidata.org/entity/Q8097,télugu,2 provincial,50000000,tel,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q8097,télugu,2 provincial,74244300,tel,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q9610,bengalí,1 nacional,106000000,ben,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q9610,bengalí,1 nacional,189261200,ben,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q9610,bengalí,1 nacional,242659750,ben,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q58635,panyabí,2 provincial,120000000,pan,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q1389492,Western Punjabi,5 en desarrollo,90700000,pnb,India,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q9192,chino mandarín,1 nacional,1074000000,cmn,Malasia,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q36495,chino min nan,6a vigorosa,48339200,nan,Malasia,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q7033959,cantonés,2 provincial,62221560,yue,Malasia,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q58635,panyabí,2 provincial,120000000,pan,Pakistán,0.562,Point(71.0 30.0),216565318
http://www.wikidata.org/entity/Q1389492,Western Punjabi,5 en desarrollo,90700000,pnb,Pakistán,0.562,Point(71.0 30.0),216565318
http://www.wikidata.org/entity/Q9192,chino mandarín,1 nacional,1074000000,cmn,República de China,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q36495,chino min nan,6a vigorosa,48339200,nan,República de China,0.911,Point(121.0 24.0),23593794
http://www.wikidata.org/entity/Q9199,vietnamita,1 nacional,68058620,vie,Vietnam,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q9199,vietnamita,1 nacional,97000000,vie,Vietnam,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q9176,coreano,1 nacional,73233270,kor,Corea del Sur,0.898,Point(128.0 36.0),51466201
http://www.wikidata.org/entity/Q9610,bengalí,1 nacional,106000000,ben,Bangladés,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q9610,bengalí,1 nacional,189261200,ben,Bangladés,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q9610,bengalí,1 nacional,242659750,ben,Bangladés,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q9192,chino mandarín,1 nacional,1074000000,cmn,Brunéi,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q36495,chino min nan,6a vigorosa,48339200,nan,Brunéi,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q7033959,cantonés,2 provincial,62221560,yue,Brunéi,0.853,Point(114.566667 4.4),428697
http://www.wikidata.org/entity/Q3197533,Kiswahili,1 nacional,82300000,swh,Tanzania,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q9192,chino mandarín,1 nacional,1074000000,cmn,Filipinas,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q33298,filipino,1 nacional,90000000,fil,Filipinas,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q36495,chino min nan,6a vigorosa,48339200,nan,Filipinas,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q56475,hausa,2 provincial,80000000,hau,Togo,0.503,Point(1.183333 8.25),7797694
http://www.wikidata.org/entity/Q56475,hausa,2 provincial,80000000,hau,Benín,0.515,Point(2.183333333 8.833333333),11175692
http://www.wikidata.org/entity/Q56475,hausa,2 provincial,80000000,hau,Burkina Faso,0.423,Point(-2.066667 12.266667),19193382
http://www.wikidata.org/entity/Q3197533,Kiswahili,1 nacional,82300000,swh,Burundi,0.417,Point(29.816667 -3.666667),11530580
http://www.wikidata.org/entity/Q56475,hausa,2 provincial,80000000,hau,Camerún,0.556,Point(12.0 7.0),24053727
http://www.wikidata.org/entity/Q3197533,Kiswahili,1 nacional,82300000,swh,Mozambique,0.437,Point(35.0 -19.0),29668834
http://www.wikidata.org/entity/Q56475,hausa,2 provincial,80000000,hau,Níger,0.354,Point(10.0 17.0),21477348
http://www.wikidata.org/entity/Q56475,hausa,2 provincial,80000000,hau,Nigeria,0.532,Point(8.0 9.0),190886311
http://www.wikidata.org/entity/Q3197533,Kiswahili,1 nacional,82300000,swh,Uganda,0.516,Point(32.39 1.28),42862958
http://www.wikidata.org/entity/Q9610,bengalí,1 nacional,106000000,ben,Sierra Leona,0.419,Point(-12.1 8.5),7557212
http://www.wikidata.org/entity/Q9610,bengalí,1 nacional,189261200,ben,Sierra Leona,0.419,Point(-12.1 8.5),7557212
http://www.wikidata.org/entity/Q9610,bengalí,1 nacional,242659750,ben,Sierra Leona,0.419,Point(-12.1 8.5),7557212
http://www.wikidata.org/entity/Q20826,danezaa,8a moribunda,160,bea,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q27792,tlingit,8a moribunda,500,tli,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q27864,babine,7 en transición,135,bcr,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q1755054,Thompson,8a moribunda,440,thp,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q2640628,Kwakʼwala,8a moribunda,500,kwk,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q3183144,Malecite-Passamaquoddy,8a moribunda,590,pqm,Canadá,0.926,Point(-109.0 56.0),37894799
http://www.wikidata.org/entity/Q34243,yonaguni,7 en transición,400,yoi,Japón,0.909,Point(136.0 35.0),126434565
http://www.wikidata.org/entity/Q36464,nivejí,8a moribunda,198,niv,Japón,0.909,Point(136.0 35.0),126434565
http://www.wikidata.org/entity/Q13271,sami skolt,7 en transición,420,sms,Noruega,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q13293,sami meridional,2 provincial,600,sma,Noruega,0.957,Point(11.0 65.0),5391369
http://www.wikidata.org/entity/Q13316,Idioma hitchiti-mikasuki,6b amenazada,190,mik,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q27210,aleutiano,8a moribunda,155,ale,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q27792,tlingit,8a moribunda,500,tli,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q27992,alutiiq,8a moribunda,450,ems,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q56519,Massachusett,9 Reawakening,400,wam,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q3183144,Malecite-Passamaquoddy,8a moribunda,590,pqm,Estados Unidos,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q13271,sami skolt,7 en transición,420,sms,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q33462,sami inari,2 provincial,300,smn,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q5450448,Finland-Swedish Sign Language,8a moribunda,300,fss,Finlandia,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q13293,sami meridional,2 provincial,600,sma,Suecia,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q1145414,lenguas judeo-italianas,8a moribunda,200,itk,Italia,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q12953479,Swiss-Italian Sign Language,5 en desarrollo,300,slf,Suiza,0.93,Point(8.231973 46.798562),8466017
http://www.wikidata.org/entity/Q220607,tsakonio,8a moribunda,200,tsd,Grecia,0.865,Point(23.0 38.5),10760421
http://www.wikidata.org/entity/Q36155,copto,9 segunda lengua únicamente,300,cop,Egipto,0.696,Point(29.0 27.0),94798827
http://www.wikidata.org/entity/Q27867,criollo afroseminola,8a moribunda,200,afs,México,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q35143,idioma dahalo,8a moribunda,400,dal,Kenia,0.548,Point(38.0 0.1),48468138
http://www.wikidata.org/entity/Q2591184,Kwama,5 en desarrollo,319,kmq,Etiopía,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q25289,córnico,9 Reawakening,600,cor,Reino Unido,0.922,Point(-2.0 54.6),66022273
http://www.wikidata.org/entity/Q15936110,Tibetan Sign Language,7 en transición,500,lsn,China,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q15936110,Tibetan Sign Language,7 en transición,500,lsn,China,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q33825,Idioma pirahã,6a vigorosa,389,myp,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q35539,Ramarama,6a vigorosa,210,arr,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q56522,Idioma hixkaryána,4 educacional,500,hix,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q3284890,Mamaindê,6b amenazada,250,wmd,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q3284890,Mamaindê,6b amenazada,340,wmd,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q3505859,Suyá,6a vigorosa,350,suy,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q9344891,Ikpeng,6a vigorosa,310,txi,Brasil,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q13239,ulch,8a moribunda,154,ulc,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q13271,sami skolt,7 en transición,420,sms,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33485,ket,8a moribunda,150,ket,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33656,sami kildin,8b casi extinta,350,sjd,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33656,sami kildin,8b casi extinta,500,sjd,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36464,nivejí,8a moribunda,198,niv,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36656,sami ter,8b casi extinta,350,sjt,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q36743,Idioma nganasan,6b amenazada,125,nio,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56311,yugh,8b casi extinta,134,yug,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56423,ajvaj,6b amenazada,210,akv,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56515,Godoberi,7 en transición,130,gdo,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56560,Botlikh,6b amenazada,210,bph,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q56567,Chamalal,6b amenazada,500,cji,Rusia,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q35397,Idioma buduj,6b amenazada,200,bdk,Azerbaiyán,0.751,Point(47.7 40.3),10127874
http://www.wikidata.org/entity/Q56648,Idioma abinomn,6b amenazada,300,bsa,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q3502030,Barakai,6a vigorosa,300,baj,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q3513326,Awyi,8a moribunda,350,auw,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q5328200,Damar Timur,6b amenazada,400,dmr,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q6426967,Kola,6a vigorosa,500,kvv,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q7679471,Kadai,7 en transición,350,kzd,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q7689337,Taworta,6b amenazada,140,tbp,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q7842270,Trimuris,6a vigorosa,300,tip,Indonesia,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q34207,Yankunytjatjara,8a moribunda,561,kdd,Australia,0.939,Point(137.0 -28.0),24511800
