,ISO,Macroarea,Latitude,Longitude,Status_X_L,countryISO,num_speakers,country_population,Country_coord,cant_paises
1157,sna,Africa,-18.0,31.0,0.0,"['ZMB', 'ZWE', 'BWA', 'MOZ']",9023000,"[17094130.0, 16529904.0, 2291661.0, 29668834.0]","['Point(28.0 -14.0)', 'Point(30.0 -19.0)', 'Point(23.7 -22.2)', 'Point(35.0 -19.0)']",4
1158,xra,South America,-8.0,-48.0,0.0,BRA,2180,210147125.0,Point(-53.0 -14.0),1
1159,kzw,South America,-10.0,-37.0,0.0,BRA,0,210147125.0,Point(-53.0 -14.0),1
1160,gbd,Australia,-19.0,122.0,0.0,AUS,41,24511800.0,Point(137.0 -28.0),1
1161,kyh,North America,41.6666666667,-123.0,0.0,USA,12,331449281.0,Point(-98.5795 39.828175),1
1162,krl,Eurasia,64.0,32.0,0.0,"['FIN', 'RUS']",35600,"[5501043.0, 146804372.0]","['Point(27.0 65.0)', 'Point(94.25 66.416666666)']",2
1163,kdr,Eurasia,54.6666666667,24.9166666667,0.0,"['POL', 'LTU']",80,"[38382576.0, 2790842.0, 2340921.0]","['Point(19.0 52.0)', 'Point(24.0 55.2)', 'Point(34.0 45.0)']",2
1164,kqz,Africa,-29.5,20.5,0.0,ZAF,0,59622350.0,Point(24.0 -29.0),1
1165,kgo,Africa,10.5,30.0,0.0,SDN,49000,40533330.0,Point(32.0 15.0),1
1166,krk,Eurasia,62.25,175.0,0.0,RUS,0,146804372.0,Point(94.25 66.416666666),1
1167,kxa,Papunesia,-3.33333333333,143.583333333,0.0,PNG,2500,8935000.0,Point(147.0 -6.3),1
1168,kpt,Eurasia,42.5833333333,46.3333333333,0.0,RUS,6000,146804372.0,Point(94.25 66.416666666),1
1169,khe,Papunesia,-5.25,140.0,0.0,IDN,3500,270625568.0,Point(118.0 -2.0),1
1170,kpy,Eurasia,61.0,167.0,0.0,RUS,3500,146804372.0,Point(94.25 66.416666666),1
1171,kry,Eurasia,41.0833333333,48.0,0.0,AZE,10000,10127874.0,Point(47.7 40.3),1
1172,kee,North America,35.4166666667,-106.666666667,0.0,USA,6680,331449281.0,Point(-98.5795 39.828175),1
1173,ses,Africa,16.0,0.0,0.0,MLI,430000,18541980.0,Point(-4.0 17.0),1
1174,ksw,Eurasia,18.0,97.0,0.0,"['MMR', 'THA']",4000000,"[53370609.0, 65931550.0]","['Point(96.0 22.0)', 'Point(101.0 14.0)']",2
1175,kju,North America,38.6666666667,-123.333333333,0.0,USA,45,331449281.0,Point(-98.5795 39.828175),1
1176,puo,Eurasia,21.0833333333,104.0,0.0,VNM,33170,94660000.0,Point(108.0 16.0),1
1177,xsm,Africa,11.25,-1.25,0.0,"['GHA', 'BFA']",232600,"[26908262.0, 19193382.0]","['Point(-0.5 8.0)', 'Point(-2.066667 12.266667)']",2
1178,syo,Eurasia,12.75,102.116666667,0.0,KHM,300,16005373.0,Point(105.0 12.6),1
1179,kia,Africa,9.91666666667,15.9166666667,0.0,TCD,15400,15477751.0,Point(19.4 15.466667),1
1180,kje,Papunesia,-8.08333333333,127.116666667,0.0,IDN,20000,270625568.0,Point(118.0 -2.0),1
1181,kss,Africa,8.5,-10.25,0.0,"['LBR', 'SLE']",318000,"[4731906.0, 7557212.0]","['Point(-9.75 6.533333)', 'Point(-12.1 8.5)']",2
1182,csb,Eurasia,54.0,18.0,0.0,"['CAN', 'USA', 'POL']",108000,"[37894799.0, 331449281.0, 38382576.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(19.0 52.0)']",3
1183,csb,Eurasia,54.0,16.0,0.0,"['CAN', 'USA', 'POL']",108000,"[37894799.0, 331449281.0, 38382576.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(19.0 52.0)']",3
1184,kqi,Papunesia,-9.33333333333,147.083333333,0.0,PNG,3000,8935000.0,Point(147.0 -6.3),1
1185,ktu,Africa,-5.0,17.5,0.0,"['COG', 'COD']",5000000,"[5260750.0, 86790567.0]","['Point(15.383330555 -0.75)', 'Point(23.656 -2.88)']",2
1186,kcv,Africa,-7.0,22.8333333333,0.0,COD,8400,86790567.0,Point(23.656 -2.88),1
1187,gwi,North America,67.0,-146.0,0.0,"['CAN', 'USA']",670,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
1188,yon,Papunesia,-5.75,140.916666667,0.0,"['IDN', 'PNG']",20000,"[270625568.0, 8935000.0]","['Point(118.0 -2.0)', 'Point(147.0 -6.3)']",2
1189,aal,Africa,11.3333333333,15.3333333333,0.0,"['NGA', 'CMR']",5000,"[190886311.0, 24053727.0]","['Point(8.0 9.0)', 'Point(12.0 7.0)']",2
1190,kcr,Africa,11.8333333333,29.3333333333,0.0,SDN,25000,40533330.0,Point(32.0 15.0),1
1191,xte,Papunesia,-4.5,140.5,0.0,IDN,9970,270625568.0,Point(118.0 -2.0),1
1192,ktw,North America,39.6666666667,-123.666666667,0.0,USA,0,331449281.0,Point(-98.5795 39.828175),1
1193,zlm,Eurasia,-1.86666666667,110.0,0.0,"['IDN', 'SGP', 'MYS']",19178180,"[270625568.0, 5888926.0, 31624264.0]","['Point(118.0 -2.0)', 'Point(103.8 1.3)', 'Point(108.0 3.0)']",3
1194,zlm,Eurasia,3.16666666667,101.7,0.0,"['IDN', 'SGP', 'MYS']",19178180,"[270625568.0, 5888926.0, 31624264.0]","['Point(118.0 -2.0)', 'Point(103.8 1.3)', 'Point(108.0 3.0)']",3
1195,kca,Eurasia,65.0,65.0,0.0,RUS,9584,146804372.0,Point(94.25 66.416666666),1
1196,bsh,Eurasia,35.5,70.0,0.0,"['PAK', 'AFG']",24200,"[216565318.0, 36643815.0]","['Point(71.0 30.0)', 'Point(66.0 34.0)']",2
1197,cmn,Eurasia,25.0,102.75,0.0,"['CHN', 'IDN', 'SGP', 'MYS', 'TWN', 'BRN', 'PHL']",1074000000,"[1409517397.0, 1443497378.0, 270625568.0, 5888926.0, 31624264.0, 23593794.0, 428697.0, 100981437.0]","['Point(103.451944444 35.844722222)', 'Point(118.0 -2.0)', 'Point(103.8 1.3)', 'Point(108.0 3.0)', 'Point(121.0 24.0)', 'Point(114.566667 4.4)', 'Point(123.0 12.0)']",7
1198,cmn,Eurasia,34.0,110.0,0.0,"['CHN', 'IDN', 'SGP', 'MYS', 'TWN', 'BRN', 'PHL']",1074000000,"[1409517397.0, 1443497378.0, 270625568.0, 5888926.0, 31624264.0, 23593794.0, 428697.0, 100981437.0]","['Point(103.451944444 35.844722222)', 'Point(118.0 -2.0)', 'Point(103.8 1.3)', 'Point(108.0 3.0)', 'Point(121.0 24.0)', 'Point(114.566667 4.4)', 'Point(123.0 12.0)']",7
1199,gmo,Africa,6.75,37.0833333333,,ETH,2000000,104957438.0,Point(40.0 9.0),1
1200,kfy,Eurasia,30.0,80.0,0.0,IND,2300000,1326093247.0,Point(83.0 22.8),1
1201,kvn,South America,8.0,-77.3333333333,0.0,"['COL', 'PAN']",3500,"[49065615.0, 4098587.0]","['Point(-74.0 4.0)', 'Point(-80.366667 8.616667)']",2
1202,kto,Papunesia,-3.05,151.5,0.0,PNG,1500,8935000.0,Point(147.0 -6.3),1
1203,kum,Eurasia,43.0,47.3333333333,0.0,RUS,426212,146804372.0,Point(94.25 66.416666666),1
1204,kru,Eurasia,22.8333333333,85.5,0.0,"['IND', 'BGD']",2000000,"[1326093247.0, 165775000.0]","['Point(83.0 22.8)', 'Point(89.866667 24.016667)']",2
1205,kgg,Eurasia,28.0,84.6666666667,0.0,NPL,7,30327877.0,Point(84.0 28.0),1
1206,kut,North America,49.5,-116.0,0.0,"['CAN', 'USA']",100,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
1207,kuy,Australia,-12.5833333333,143.083333333,0.0,AUS,10,24511800.0,Point(137.0 -28.0),1
1208,kxv,Eurasia,18.75,82.6666666667,0.0,IND,350000,1326093247.0,Point(83.0 22.8),1
1209,vkt,Papunesia,-0.333333333333,116.666666667,0.0,IDN,210000,270625568.0,Point(118.0 -2.0),1
1210,mbt,Papunesia,7.75,125.0,0.0,PHL,50000,100981437.0,Point(123.0 12.0),1
1211,kwd,Papunesia,-8.95,161.0,0.0,SLB,13200,611343.0,Point(159.816666666 -9.466666666),1
1212,kwe,Papunesia,-2.25,138.5,0.0,IDN,2500,270625568.0,Point(118.0 -2.0),1
1213,knj,North America,15.8333333333,-91.8333333333,0.0,"['MEX', 'GTM']",64930,"[124777324.0, 17263239.0]","['Point(-102.0 23.0)', 'Point(-90.25 15.5)']",2
1214,kwk,North America,51.0,-127.0,0.0,CAN,500,37894799.0,Point(-109.0 56.0),1
1215,ksq,Africa,10.4166666667,11.0,0.0,NGA,10000,190886311.0,Point(8.0 9.0),1
1216,kwn,Africa,-18.0,19.5,0.0,"['AGO', 'NAM']",192000,"[29784193.0, 2533794.0]","['Point(17.35 -12.35)', 'Point(17.0 -23.0)']",2
1217,kmo,Papunesia,-4.16666666667,142.75,0.0,PNG,4000,8935000.0,Point(147.0 -6.3),1
1218,tnk,Papunesia,-19.5833333333,169.416666667,0.0,VUT,3500,276244.0,Point(168.016669444 -16.633330555),1
1219,xaw,North America,36.0,-117.5,0.0,USA,5,331449281.0,Point(-98.5795 39.828175),1
1220,kwo,Papunesia,-3.5,141.5,0.0,PNG,800,8935000.0,Point(147.0 -6.3),1
1221,kwy,Africa,-5.5,12.25,0.0,COD,537000,86790567.0,Point(23.656 -2.88),1
1222,xwa,South America,-12.5833333333,-60.6666666667,0.0,BRA,25,210147125.0,Point(-53.0 -14.0),1
1223,xuu,Africa,-17.5,22.5,0.0,"['AGO', 'BWA', 'NAM']",7300,"[29784193.0, 2291661.0, 2533794.0]","['Point(17.35 -12.35)', 'Point(23.7 -22.2)', 'Point(17.0 -23.0)']",3
1224,gvn,Australia,-16.0,145.0,0.0,AUS,320,24511800.0,Point(137.0 -28.0),1
1225,ken,Africa,5.66666666667,9.5,0.0,CMR,65000,24053727.0,Point(12.0 7.0),1
1226,kyc,Papunesia,-5.55,144.083333333,0.0,PNG,12000,8935000.0,Point(147.0 -6.3),1
1227,eky,Eurasia,19.0,97.5,0.0,"['MMR', 'THA']",26000,"[53370609.0, 65931550.0]","['Point(96.0 22.0)', 'Point(101.0 14.0)']",2
1228,koy,North America,65.0,-155.0,0.0,USA,65,331449281.0,Point(-98.5795 39.828175),1
1229,kny,Africa,-7.33333333333,23.5833333333,0.0,COD,200000,86790567.0,Point(23.656 -2.88),1
1230,txu,South America,-9.0,-52.0,0.0,BRA,7100,210147125.0,Point(-53.0 -14.0),1
1231,nuk,North America,50.1666666667,-127.166666667,0.0,CAN,130,37894799.0,Point(-109.0 56.0),1
1232,yuj,Papunesia,-3.75,141.083333333,0.0,PNG,1310,8935000.0,Point(147.0 -6.3),1
1233,gbb,Australia,-21.0,134.0,0.0,AUS,120,24511800.0,Point(137.0 -28.0),1
1234,kyz,South America,-11.0,-55.5,0.0,BRA,1000,210147125.0,Point(-53.0 -14.0),1
1235,kpv,Eurasia,65.0,55.0,0.0,RUS,156000,146804372.0,Point(94.25 66.416666666),1
1236,kpv,Eurasia,65.0,55.0,0.0,RUS,156000,146804372.0,Point(94.25 66.416666666),1
1237,gdm,Africa,10.0,17.6666666667,0.0,TCD,749,15477751.0,Point(19.4 15.466667),1
1238,lbu,Papunesia,-6.75,146.916666667,0.0,PNG,1500,8935000.0,Point(147.0 -6.3),1
1239,lac,North America,17.0,-91.5,0.0,MEX,600,124777324.0,Point(-102.0 23.0),1
1240,lbj,Eurasia,34.0,78.0,0.0,"['CHN', 'IND']",27000,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
1241,laf,Africa,10.25,31.25,0.0,SDN,,40533330.0,Point(32.0 15.0),1
1242,kot,Africa,11.5,14.8333333333,0.0,"['TCD', 'CMR']",,"[15477751.0, 24053727.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)']",2
1243,lhu,Eurasia,20.0,98.1666666667,0.0,"['CHN', 'LAO', 'MMR']",450000,"[1409517397.0, 1443497378.0, 6858160.0, 53370609.0]","['Point(103.451944444 35.844722222)', 'Point(104.0 18.2)', 'Point(96.0 22.0)']",3
1244,cnh,Eurasia,22.6666666667,93.6666666667,0.0,"['IND', 'MMR', 'BGD']",125000,"[1326093247.0, 53370609.0, 165775000.0]","['Point(83.0 22.8)', 'Point(96.0 22.0)', 'Point(89.866667 24.016667)']",3
1245,lbe,Eurasia,42.1666666667,47.1666666667,0.0,RUS,154820,146804372.0,Point(94.25 66.416666666),1
1246,ywt,Eurasia,25.0,100.25,0.0,CHN,,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
1247,lme,Africa,9.0,14.5,0.0,"['TCD', 'CMR']",,"[15477751.0, 24053727.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)']",2
1248,laj,Africa,2.16666666667,33.0,0.0,UGA,,42862958.0,Point(32.39 1.28),1
1249,lao,Eurasia,18.0,103.0,0.0,"['KHM', 'LAO']",5225552.0,"[16005373.0, 6858160.0]","['Point(105.0 12.6)', 'Point(104.0 18.2)']",2
1250,lrg,Australia,-12.6666666667,130.833333333,0.0,AUS,23.0,24511800.0,Point(137.0 -28.0),1
1251,lav,Eurasia,57.0,24.0,,LVA,1500000.0,1909000.0,Point(25.0 57.0),1
1252,llu,Papunesia,-9.58333333333,161.5,0.0,SLB,,611343.0,Point(159.816666666 -9.466666666),1
1253,lvk,Papunesia,-9.08333333333,159.2,0.0,SLB,1783.0,611343.0,Point(159.816666666 -9.466666666),1
1254,lzz,Eurasia,41.5,41.5,0.0,"['TUR', 'GEO']",250000.0,"[83614362.0, 3717100.0]","['Point(36.0 39.0)', 'Point(43.733330555 42.016669444)']",2
1255,lun,Africa,-10.6666666667,24.0,0.0,"['AGO', 'ZMB', 'COD']",403000.0,"[29784193.0, 17094130.0, 86790567.0]","['Point(17.35 -12.35)', 'Point(28.0 -14.0)', 'Point(23.656 -2.88)']",3
1256,lbt,Eurasia,22.6666666667,104.833333333,0.0,"['CHN', 'VNM']",5200.0,"[1409517397.0, 1443497378.0, 94660000.0]","['Point(103.451944444 35.844722222)', 'Point(108.0 16.0)']",2
1257,lug,Africa,0.5,32.1666666667,0.0,UGA,4100000.0,42862958.0,Point(32.39 1.28),1
1258,lld,Eurasia,46.5833333333,11.9166666667,0.0,ITA,30000.0,60317000.0,Point(12.5 42.5),1
1259,led,Africa,2.0,30.5,0.0,"['COD', 'UGA']",750000.0,"[86790567.0, 42862958.0]","['Point(23.656 -2.88)', 'Point(32.39 1.28)']",2
1260,agh,Africa,1.75,25.0,0.0,COD,13600.0,86790567.0,Point(23.656 -2.88),1
1261,lec,South America,-15.0,-67.9166666667,0.0,BOL,20.0,11051600.0,Point(-64.991228611 -17.056869611),1
1262,lea,Africa,-2.83333333333,27.1666666667,0.0,COD,400000.0,86790567.0,Point(23.656 -2.88),1
1263,lln,Africa,9.08333333333,15.5833333333,0.0,TCD,26000.0,15477751.0,Point(19.4 15.466667),1
1264,tnl,Papunesia,-19.45,169.25,0.0,VUT,11500.0,276244.0,Point(168.016669444 -16.633330555),1
1265,lep,Eurasia,27.1666666667,88.5,0.0,"['IND', 'NPL', 'BTN']",75000.0,"[1326093247.0, 30327877.0, 807610.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)', 'Point(90.5 27.45)']",3
1266,les,Africa,2.0,29.0,0.0,COD,50000.0,86790567.0,Point(23.656 -2.88),1
1267,lti,Papunesia,-8.2,127.666666667,0.0,IDN,7710.0,270625568.0,Point(118.0 -2.0),1
1268,lww,Papunesia,-16.75,168.333333333,0.0,VUT,2200.0,276244.0,Point(168.016669444 -16.633330555),1
1269,lez,Eurasia,41.6666666667,47.8333333333,0.0,"['RUS', 'AZE']",633610.0,"[146804372.0, 10127874.0]","['Point(94.25 66.416666666)', 'Point(47.7 40.3)']",2
1270,ojv,Papunesia,-5.33333333333,159.416666667,0.0,SLB,2370.0,611343.0,Point(159.816666666 -9.466666666),1
1271,nds,Eurasia,53.0,10.0,0.0,"['DNK', 'NLD', 'BRA', 'DEU']",5000000.0,"[5827463.0, 17282163.0, 210147125.0, 83149300.0]","['Point(10.0 56.0)', 'Point(5.55 52.316666666)', 'Point(-53.0 -14.0)', 'Point(10.0 51.0)']",4
1272,lag,Africa,-4.5,36.0,0.0,TZA,371000.0,57310019.0,Point(34.854 -6.307),1
1273,psr,Eurasia,40.0,-8.0,0.0,PRT,10550.0,10295909.0,Point(-9.183333333 38.7),1
1274,log,Africa,3.5,30.0,0.0,COD,210000.0,86790567.0,Point(23.656 -2.88),1
1275,lgu,Papunesia,-9.75,160.666666667,0.0,SLB,1500.0,611343.0,Point(159.816666666 -9.466666666),1
1276,lha,Eurasia,21.5833333333,103.916666667,0.0,VNM,8180.0,94660000.0,Point(108.0 16.0),1
1277,lhm,Eurasia,27.6666666667,87.4166666667,0.0,"['CHN', 'IND', 'NPL']",9320.0,"[1409517397.0, 1443497378.0, 1326093247.0, 30327877.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)', 'Point(84.0 28.0)']",3
1278,lic,Eurasia,19.0,109.5,0.0,CHN,700000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
1279,ise,Eurasia,42.0,13.0,0.0,ITA,40000.0,60317000.0,Point(12.5 42.5),1
1280,lil,North America,50.75,-122.0,0.0,CAN,140.0,37894799.0,Point(-109.0 56.0),1
1281,lif,Eurasia,27.1666666667,87.75,0.0,"['IND', 'NPL']",420000.0,"[1326093247.0, 30327877.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']",2
1282,lin,Africa,2.0,18.5,0.0,"['COG', 'COD']",2000000.0,"[5260750.0, 86790567.0]","['Point(15.383330555 -0.75)', 'Point(23.656 -2.88)']",2
1283,lis,Eurasia,26.0,98.0,0.0,"['CHN', 'MMR']",942700.0,"[1409517397.0, 1443497378.0, 53370609.0]","['Point(103.451944444 35.844722222)', 'Point(96.0 22.0)']",2
1284,lit,Eurasia,55.0,24.0,0.0,"['POL', 'LTU', 'BLR']",4000000.0,"[38382576.0, 2790842.0, 9349645.0]","['Point(19.0 52.0)', 'Point(24.0 55.2)', 'Point(28.046666666 53.528333333)']",3
1285,liv,Eurasia,56.8333333333,24.0,0.0,LVA,0.0,1909000.0,Point(25.0 57.0),1
1286,law,Papunesia,-0.5,120.0,0.0,IDN,49800.0,270625568.0,Point(118.0 -2.0),1
1287,lbc,Eurasia,24.0833333333,110.166666667,0.0,CHN,9000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
1288,lkt,North America,43.8333333333,-101.833333333,0.0,"['CAN', 'USA']",2000.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
1289,lby,Australia,-14.8333333333,144.5,0.0,AUS,3.0,24511800.0,Point(137.0 -28.0),1
1290,lef,Africa,7.33333333333,0.5,0.0,GHA,72000.0,26908262.0,Point(-0.5 8.0),1
1291,lom,Africa,8.0,-9.5,0.0,LBR,299000.0,4731906.0,Point(-9.75 6.533333),1
1292,lam,Africa,-13.0,28.0,0.0,"['ZMB', 'COD']",219000.0,"[17094130.0, 86790567.0]","['Point(28.0 -14.0)', 'Point(23.656 -2.88)']",2
1293,hia,Africa,11.25,13.5833333333,0.0,"['TCD', 'CMR', 'NGA']",40000.0,"[15477751.0, 24053727.0, 190886311.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)', 'Point(8.0 9.0)']",3
1294,slp,Papunesia,-8.25,122.916666667,0.0,IDN,180000.0,270625568.0,Point(118.0 -2.0),1
1295,lmn,Eurasia,17.0,77.0,0.0,IND,6000000.0,1326093247.0,Point(83.0 22.8),1
1296,ljp,Papunesia,-5.0,105.0,0.0,IDN,827000.0,270625568.0,Point(118.0 -2.0),1
1297,lmu,Papunesia,-16.5833333333,168.166666667,0.0,VUT,500.0,276244.0,Point(168.016669444 -16.633330555),1
1298,liy,Africa,6.5,20.75,0.0,CAF,183000.0,4659080.0,Point(20.9 6.7),1
1299,enx,South America,-22.5,-59.0,0.0,PRY,3840.0,6811297.0,Point(-58.0 -23.5),1
1300,lad,Eurasia,40.0,33.0,0.0,ISR,137000.0,9093000.0,Point(35.0 31.0),1
1301,lns,Africa,6.16666666667,10.75,0.0,"['CMR', 'NGA']",240000.0,"[24053727.0, 190886311.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']",2
1302,crc,Papunesia,-16.2166666667,168.0,0.0,VUT,6.0,276244.0,Point(168.016669444 -16.633330555),1
1303,lob,Africa,10.5,-3.25,0.0,"['BFA', 'CIV']",440000.0,"[19193382.0, 24294750.0]","['Point(-2.066667 12.266667)', 'Point(-6.0 8.0)']",2
1304,lok,Africa,9.33333333333,-12.0833333333,0.0,SLE,179000.0,7557212.0,Point(-12.1 8.5),1
1305,los,Papunesia,-2.06666666667,147.333333333,0.0,PNG,780.0,8935000.0,Point(147.0 -6.3),1
1306,njh,Eurasia,26.5,94.25,0.0,IND,179467.0,1326093247.0,Point(83.0 22.8),1
1307,loj,Papunesia,-2.38333333333,147.316666667,0.0,PNG,1230.0,8935000.0,Point(147.0 -6.3),1
1308,lbo,Eurasia,15.0,106.333333333,0.0,LAO,28000.0,6858160.0,Point(104.0 18.2),1
1309,loz,Africa,-17.8333333333,26.0,0.0,"['ZAF', 'ZMB', 'ZWE', 'BWA', 'NAM']",600000.0,"[59622350.0, 17094130.0, 16529904.0, 2291661.0, 2533794.0]","['Point(24.0 -29.0)', 'Point(28.0 -14.0)', 'Point(30.0 -19.0)', 'Point(23.7 -22.2)', 'Point(17.0 -23.0)']",5
1310,lbz,Australia,-16.5,139.333333333,0.0,AUS,65.0,24511800.0,Point(137.0 -28.0),1
1311,alo,Papunesia,-3.75,127.916666667,0.0,IDN,12600.0,270625568.0,Point(118.0 -2.0),1
1312,aed,South America,-34.0,-63.0,0.0,ARG,60000.0,44938712.0,Point(-64.0 -34.0),1
1313,bzs,South America,-15.0,-48.0,0.0,BRA,3000000.0,210147125.0,Point(-53.0 -14.0),1
1314,ssp,Eurasia,40.0,-3.0,0.0,ESP,60000.0,46733038.0,Point(-3.5 40.2),1
1315,khb,Eurasia,22.0,100.666666667,0.0,"['CHN', 'LAO', 'MMR']",700000.0,"[1409517397.0, 1443497378.0, 6858160.0, 53370609.0]","['Point(103.451944444 35.844722222)', 'Point(104.0 18.2)', 'Point(96.0 22.0)']",3
1316,nie,Africa,9.75,17.75,0.0,TCD,5160.0,15477751.0,Point(19.4 15.466667),1
1317,lch,Africa,-14.0,20.0,0.0,AGO,431000.0,29784193.0,Point(17.35 -12.35),1
1318,lnd,Papunesia,4.0,115.916666667,0.0,"['IDN', 'MYS', 'BRN']",47500.0,"[270625568.0, 31624264.0, 428697.0]","['Point(118.0 -2.0)', 'Point(108.0 3.0)', 'Point(114.566667 4.4)']",3
1319,lgg,Africa,3.08333333333,30.9166666667,0.0,"['UGA', 'COD']",1940000.0,"[42862958.0, 86790567.0]","['Point(32.39 1.28)', 'Point(23.656 -2.88)']",2
1320,lui,North America,33.3333333333,-117.166666667,0.0,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
1321,str,North America,48.7,-122.666666667,0.0,"['CAN', 'USA']",112.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
1322,str,North America,48.5833333333,-123.416666667,0.0,"['CAN', 'USA']",112.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
1323,str,North America,48.45,-123.333333333,0.0,"['CAN', 'USA']",112.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
1324,str,North America,48.3333333333,-123.75,0.0,"['CAN', 'USA']",112.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
1325,str,North America,48.5833333333,-122.583333333,0.0,"['CAN', 'USA']",112.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
1326,str,North America,48.75,-123.25,0.0,"['CAN', 'USA']",112.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
1327,luo,Africa,-0.5,34.75,0.0,"['KEN', 'TZA']",3000000.0,"[48468138.0, 57310019.0]","['Point(38.0 0.1)', 'Point(34.854 -6.307)']",2
1328,lrc,Eurasia,33.5,48.5,0.0,IRN,1500000.0,79966230.0,Point(53.0 32.0),1
1329,lut,North America,48.0,-122.0,0.0,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
1330,lue,Africa,-12.0,22.0,0.0,"['AGO', 'ZMB']",475000.0,"[29784193.0, 17094130.0]","['Point(17.35 -12.35)', 'Point(28.0 -14.0)']",2
1331,ltz,Eurasia,49.8333333333,6.16666666667,0.0,"['BEL', 'LUX', 'FRA', 'DEU']",391200.0,"[11431406.0, 626108.0, 66628000.0, 83149300.0]","['Point(4.668055555 50.641111111)', 'Point(6.13 49.77)', 'Point(2.0 47.0)', 'Point(10.0 51.0)']",4
1332,lee,Africa,12.5,-2.66666666667,0.0,BFA,213000.0,19193382.0,Point(-2.066667 12.266667),1
1333,msj,Africa,3.5,28.0,0.0,COD,4700.0,86790567.0,Point(23.656 -2.88),1
1334,mas,Africa,-3.0,36.0,0.0,"['KEN', 'TZA']",1872000.0,"[48468138.0, 57310019.0]","['Point(38.0 0.1)', 'Point(34.854 -6.307)']",2
1335,mde,Africa,13.75,20.8333333333,0.0,TCD,296000.0,15477751.0,Point(19.4 15.466667),1
1336,mbc,South America,4.0,-60.0,0.0,"['BRA', 'VEN', 'GUY']",9600.0,"[210147125.0, 28515829.0, 777859.0]","['Point(-53.0 -14.0)', 'Point(-67.0 8.0)', 'Point(-59.316667 5.733333)']",3
1337,mhi,Africa,3.25,31.5,0.0,"['SSD', 'UGA']",326000.0,"[12575714.0, 42862958.0]","['Point(30.0 7.0)', 'Point(32.39 1.28)']",2
1338,mme,Papunesia,-16.0,167.25,0.0,VUT,1000.0,276244.0,Point(168.016669444 -16.633330555),1
1339,mgp,Eurasia,28.0,83.0,0.0,NPL,533700.0,30327877.0,Point(84.0 28.0),1
1340,mrj,Eurasia,57.0,58.0,0.0,RUS,30000.0,146804372.0,Point(94.25 66.416666666),1
1341,mai,Eurasia,26.0,86.0,0.0,"['IND', 'NPL']",33890000.0,"[1326093247.0, 30327877.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']",2
1342,mpe,Africa,6.75,35.0,0.0,ETH,18500.0,104957438.0,Point(40.0 9.0),1
1343,myh,North America,48.3333333333,-124.666666667,0.0,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
1344,plt,Africa,-20.0,47.0,0.0,MDG,7546100.0,25570895.0,Point(47.0 -20.0),1
1345,mam,North America,15.0,-91.8333333333,0.0,"['MEX', 'GTM']",602400.0,"[124777324.0, 17263239.0]","['Point(-102.0 23.0)', 'Point(-90.25 15.5)']",2
1346,mev,Africa,7.0,-9.0,0.0,"['GIN', 'LBR']",427900.0,"[12717176.0, 4731906.0]","['Point(-11.0 10.0)', 'Point(-9.75 6.533333)']",2
1347,mri,Papunesia,-40.0,176.0,0.0,NZL,160000.0,5112300.0,Point(174.0 -41.2),1
1348,arn,South America,-38.0,-72.0,0.0,"['CHL', 'ARG']",300000.0,"[18054726.0, 44938712.0]","['Point(-71.0 -33.0)', 'Point(-64.0 -34.0)']",2
1349,mrc,North America,33.1666666667,-113.166666667,0.0,USA,35.0,331449281.0,Point(-98.5795 39.828175),1
