,ISO,Name,Macroarea,Latitude_lang,Longitude_lang,Status_X_L,Status,num_speakers,cant_paises,Native_country,country_ISO,Latitude_country,Longitude_country,Coord_country_point,country_population,Family,Genus,WALS_ID,HDI,Nearest_languages
1205,kgg,Kusunda,Eurasia,28.0,84.6666666667,0.0,8b Nearly Extinct,7,1,NP,NPL,[28.0],[84.0],Point(84.0 28.0),30327877.0,,,kus,0.574,108
1206,kut,Kutenai,North America,49.5,-116.0,0.0,8a Moribund,100,2,CA US,"['CAN', 'USA']","[56.0, 39.828175]","[-109.0, -98.5795]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']","[37894799.0, 331449281.0]",,,kut,"[0.926, 0.92]",82
1207,kuy,Kuuku Ya'u,Australia,-12.5833333333,143.083333333,0.0,8b Nearly Extinct,10,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Pama-Nyungan,Northern Pama-Nyungan,kuu,0.939,355
1208,kxv,Kuvi,Eurasia,18.75,82.6666666667,0.0,5 Developing,350000,1,IN,IND,[22.8],[83.0],Point(83.0 22.8),1326093247.0,Dravidian,South-Central Dravidian,kuv,0.64,96
1209,vkt,Kutai,Papunesia,-0.333333333333,116.666666667,0.0,6a Vigorous,210000,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Malayo-Sumbawan,kuy,0.694,116
1210,mbt,Kulamanen,Papunesia,7.75,125.0,0.0,5 Developing,50000,1,PH,PHL,[12.0],[123.0],Point(123.0 12.0),100981437.0,Austronesian,Greater Central Philippine,kuz,0.699,163
1211,kwd,Kwaio,Papunesia,-8.95,161.0,0.0,5 Developing,13200,1,SB,SLB,[-9.466666666],[159.816666666],Point(159.816666666 -9.466666666),611343.0,Austronesian,Oceanic,kwa,0.546,83
1212,kwe,Kwerba,Papunesia,-2.25,138.5,0.0,6b Threatened,2500,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,,,kwb,0.694,340
1213,knj,Kanjobal (Western),North America,15.8333333333,-91.8333333333,0.0,4 Educational,64930,2,GT,"['MEX', 'GTM']","[23.0, 15.5]","[-102.0, -90.25]","['Point(-102.0 23.0)', 'Point(-90.25 15.5)']","[124777324.0, 17263239.0]",Mayan,Mayan,kwe,"[0.756, 0.627]",284
1214,kwk,Kwakw'ala,North America,51.0,-127.0,0.0,8a Moribund,500,1,CA,CAN,[56.0],[-109.0],Point(-109.0 56.0),37894799.0,Wakashan,Northern Wakashan,kwk,0.926,60
1215,ksq,Kwami,Africa,10.4166666667,11.0,0.0,6a Vigorous,10000,1,NG,NGA,[9.0],[8.0],Point(8.0 9.0),190886311.0,Afro-Asiatic,West Chadic,kwm,0.532,234
1216,kwn,Kwangali,Africa,-18.0,19.5,0.0,4 Educational,192000,2,AO NA,"['AGO', 'NAM']","[-12.35, -23.0]","[17.35, 17.0]","['Point(17.35 -12.35)', 'Point(17.0 -23.0)']","[29784193.0, 2533794.0]",Niger-Congo,Bantoid,kwn,"[0.581, 0.647]",68
1217,kmo,Kwoma,Papunesia,-4.16666666667,142.75,0.0,5 Developing,4000,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Sepik,Nukuma,kwo,0.555,349
1218,tnk,Kwamera,Papunesia,-19.5833333333,169.416666667,0.0,5 Developing,3500,1,VU,VUT,[-16.633330555],[168.016669444],Point(168.016669444 -16.633330555),276244.0,Austronesian,Oceanic,kwr,0.603,57
1219,xaw,Kawaiisu,North America,36.0,-117.5,0.0,8b Nearly Extinct,5,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Uto-Aztecan,Numic,kws,0.92,106
1220,kwo,Kwomtari,Papunesia,-3.5,141.5,0.0,5 Developing,800,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,,,kwt,0.555,337
1221,kwy,Iwoyo,Africa,-5.5,12.25,0.0,6a Vigorous,537000,1,AO,COD,[-2.88],[23.656],Point(23.656 -2.88),86790567.0,Niger-Congo,Bantoid,kwy,0.457,86
1222,xwa,Kwaza,South America,-12.5833333333,-60.6666666667,0.0,8b Nearly Extinct,25,1,BR,BRA,[-14.0],[-53.0],Point(-53.0 -14.0),210147125.0,,,kwz,0.754,71
1223,xuu,Kxoe,Africa,-17.5,22.5,0.0,5 Developing,7300,3,AO NA,"['AGO', 'BWA', 'NAM']","[-12.35, -22.2, -23.0]","[17.35, 23.7, 17.0]","['Point(17.35 -12.35)', 'Point(23.7 -22.2)', 'Point(17.0 -23.0)']","[29784193.0, 2291661.0, 2533794.0]",Khoe-Kwadi,Khoe-Kwadi,kxo,"[0.581, 0.717, 0.647]",104
1224,gvn,Kuku-Yalanji,Australia,-16.0,145.0,0.0,,320,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Pama-Nyungan,Northern Pama-Nyungan,kya,0.939,197
1225,ken,Kenyang,Africa,5.66666666667,9.5,0.0,5 Developing,65000,1,CM,CMR,[7.0],[12.0],Point(12.0 7.0),24053727.0,Niger-Congo,Bantoid,kyg,0.556,249
1226,kyc,Kyaka,Papunesia,-5.55,144.083333333,0.0,5 Developing,12000,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Trans-New Guinea,Engan,kyk,0.555,351
1227,eky,Kayah Li (Eastern),Eurasia,19.0,97.5,0.0,6a Vigorous,26000,2,TH MM,"['MMR', 'THA']","[22.0, 14.0]","[96.0, 101.0]","['Point(96.0 22.0)', 'Point(101.0 14.0)']","[53370609.0, 65931550.0]",Sino-Tibetan,Karen,kyl,"[0.578, 0.755]",161
1228,koy,Koyukon,North America,65.0,-155.0,0.0,8a Moribund,65,1,US,USA,[39.828175],[-98.5795],Point(-98.5795 39.828175),331449281.0,Na-Dene,Athapaskan,kyn,0.92,4
1229,kny,Kanyok,Africa,-7.33333333333,23.5833333333,0.0,5 Developing,200000,1,CD,COD,[-2.88],[23.656],Point(23.656 -2.88),86790567.0,Niger-Congo,Bantoid,kyo,0.457,85
1230,txu,Kayapó,South America,-9.0,-52.0,0.0,5 Developing,7100,1,BR,BRA,[-14.0],[-53.0],Point(-53.0 -14.0),210147125.0,Macro-Ge,Ge-Kaingang,kyp,0.754,32
1231,nuk,Kyuquot,North America,50.1666666667,-127.166666667,0.0,8b Nearly Extinct,130,1,CA,CAN,[56.0],[-109.0],Point(-109.0 56.0),37894799.0,Wakashan,Southern Wakashan,kyq,0.926,59
1232,yuj,Karkar-Yuri,Papunesia,-3.75,141.083333333,0.0,5 Developing,1310,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Pauwasi,Eastern Pauwasi,kyr,0.555,349
1233,gbb,Kaytej,Australia,-21.0,134.0,0.0,6b Threatened,120,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Pama-Nyungan,Central Pama-Nyungan,kyt,0.939,160
1234,kyz,Kayabí,South America,-11.0,-55.5,0.0,5 Developing,1000,1,BR,BRA,[-14.0],[-53.0],Point(-53.0 -14.0),210147125.0,Tupian,Tupi-Guaraní,kyz,0.754,49
1235,kpv,Komi-Zyrian,Eurasia,65.0,55.0,0.0,6b Threatened,156000,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Uralic,Permic,kzy,0.816,10
1236,kpv,Yazva,Eurasia,65.0,55.0,0.0,6b Threatened,156000,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Uralic,Permic,yzv,0.816,10
1237,gdm,Laal,Africa,10.0,17.6666666667,0.0,7 Shifting,749,1,TD,TCD,[15.466667],[19.4],Point(19.4 15.466667),15477751.0,,,laa,0.404,226
1238,lbu,Labu,Papunesia,-6.75,146.916666667,0.0,6b Threatened,1500,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Austronesian,Oceanic,lab,0.555,327
1239,lac,Lacandón,North America,17.0,-91.5,0.0,5 Developing,600,1,MX,MEX,[23.0],[-102.0],Point(-102.0 23.0),124777324.0,Mayan,Mayan,lac,0.756,144
1240,lbj,Ladakhi,Eurasia,34.0,78.0,0.0,5 Developing,27000,2,IN,"['CHN', 'IND']","[35.844722222, 22.8]","[103.451944444, 83.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']","[1409517397.0, 1443497378.0, 1326093247.0]",Sino-Tibetan,Bodic,lad,"[0.752, 0.64]",149
1241,laf,Lafofa,Africa,10.25,31.25,0.0,6b Threatened,5140.0,1,SD,SDN,[15.0],[32.0],Point(32.0 15.0),40533330.0,Kordofanian,Lafofa,laf,0.502,147
1242,kot,Lagwan,Africa,11.5,14.8333333333,0.0,6b Threatened,10000.0,2,CM,"['TCD', 'CMR']","[15.466667, 7.0]","[19.4, 12.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)']","[15477751.0, 24053727.0]",Afro-Asiatic,Biu-Mandara,lag,"[0.404, 0.556]",427
1243,lhu,Lahu,Eurasia,20.0,98.1666666667,0.0,4 Educational,450000,3,CN TH MM,"['CHN', 'LAO', 'MMR']","[35.844722222, 18.2, 22.0]","[103.451944444, 104.0, 96.0]","['Point(103.451944444 35.844722222)', 'Point(104.0 18.2)', 'Point(96.0 22.0)']","[1409517397.0, 1443497378.0, 6858160.0, 53370609.0]",Sino-Tibetan,Burmese-Lolo,lah,"[0.752, 0.601, 0.578]",200
1244,cnh,Lai,Eurasia,22.6666666667,93.6666666667,0.0,3 Wider Communication,125000,3,MM,"['IND', 'MMR', 'BGD']","[22.8, 22.0, 24.016667]","[83.0, 96.0, 89.866667]","['Point(83.0 22.8)', 'Point(96.0 22.0)', 'Point(89.866667 24.016667)']","[1326093247.0, 53370609.0, 165775000.0]",Sino-Tibetan,Kuki-Chin,lai,"[0.64, 0.578, 0.632]",282
1245,lbe,Lak,Eurasia,42.1666666667,47.1666666667,0.0,4 Educational,154820,1,RU,RUS,[66.416666666],[94.25],Point(94.25 66.416666666),146804372.0,Nakh-Daghestanian,Lak-Dargwa,lak,0.816,59
1246,ywt,Lalo,Eurasia,25.0,100.25,0.0,7 Shifting,320000.0,1,CN,CHN,[35.844722222],[103.451944444],Point(103.451944444 35.844722222),"[1409517397.0, 1443497378.0]",Sino-Tibetan,Burmese-Lolo,lal,0.752,76
1247,lme,Lamé,Africa,9.0,14.5,0.0,6a Vigorous,10000.0,2,TD CM,"['TCD', 'CMR']","[15.466667, 7.0]","[19.4, 12.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)']","[15477751.0, 24053727.0]",Afro-Asiatic,Masa,lam,"[0.404, 0.556]",427
1248,laj,Lango,Africa,2.16666666667,33.0,0.0,5 Developing,2100000.0,1,UG,UGA,[1.28],[32.39],Point(32.39 1.28),42862958.0,Eastern Sudanic,Nilotic,lan,0.516,159
1249,lao,Lao,Eurasia,18.0,103.0,0.0,1 National,5225552.0,2,LA TH,"['KHM', 'LAO']","[12.6, 18.2]","[105.0, 104.0]","['Point(105.0 12.6)', 'Point(104.0 18.2)']","[16005373.0, 6858160.0]",Tai-Kadai,Kam-Tai,lao,"[0.582, 0.601]",124
1250,lrg,Laragia,Australia,-12.6666666667,130.833333333,0.0,8b Nearly Extinct,23.0,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Darwin Region,Laragia,lar,0.939,183
1251,lav,Latvian,Eurasia,57.0,24.0,,,1500000.0,1,LV,LVA,[57.0],[25.0],Point(25.0 57.0),1909000.0,Indo-European,Baltic,lat,0.819,78
1252,llu,Lau,Papunesia,-9.58333333333,161.5,0.0,5 Developing,17000.0,1,SB,SLB,[-9.466666666],[159.816666666],Point(159.816666666 -9.466666666),611343.0,Austronesian,Oceanic,lau,0.546,83
1253,lvk,Lavukaleve,Papunesia,-9.08333333333,159.2,0.0,6a Vigorous,1783.0,1,SB,SLB,[-9.466666666],[159.816666666],Point(159.816666666 -9.466666666),611343.0,Solomons East Papuan,Lavukaleve,lav,0.546,98
1254,lzz,Laz,Eurasia,41.5,41.5,0.0,6b Threatened,250000.0,2,GE TR,"['TUR', 'GEO']","[39.0, 42.016669444]","[36.0, 43.733330555]","['Point(36.0 39.0)', 'Point(43.733330555 42.016669444)']","[83614362.0, 3717100.0]",Kartvelian,Kartvelian,laz,"[0.82, 0.754]",104
1255,lun,Lunda,Africa,-10.6666666667,24.0,0.0,4 Educational,403000.0,3,CD,"['AGO', 'ZMB', 'COD']","[-12.35, -14.0, -2.88]","[17.35, 28.0, 23.656]","['Point(17.35 -12.35)', 'Point(28.0 -14.0)', 'Point(23.656 -2.88)']","[29784193.0, 17094130.0, 86790567.0]",Niger-Congo,Bantoid,lbu,"[0.581, 0.588, 0.457]",213
1256,lbt,Lachi,Eurasia,22.6666666667,104.833333333,0.0,6b Threatened,5200.0,2,VN,"['CHN', 'VNM']","[35.844722222, 16.0]","[103.451944444, 108.0]","['Point(103.451944444 35.844722222)', 'Point(108.0 16.0)']","[1409517397.0, 1443497378.0, 94660000.0]",Tai-Kadai,Kadai,lch,"[0.752, 0.694]",106
1257,lug,Luganda,Africa,0.5,32.1666666667,0.0,3 Wider Communication,4100000.0,1,UG,UGA,[1.28],[32.39],Point(32.39 1.28),42862958.0,Niger-Congo,Bantoid,lda,0.516,156
1258,lld,Ladin,Eurasia,46.5833333333,11.9166666667,0.0,6b Threatened,30000.0,1,IT,ITA,[42.5],[12.5],Point(12.5 42.5),60317000.0,Indo-European,Romance,ldn,0.873,153
1259,led,Lendu,Africa,2.0,30.5,0.0,5 Developing,750000.0,2,CD,"['COD', 'UGA']","[-2.88, 1.28]","[23.656, 32.39]","['Point(23.656 -2.88)', 'Point(32.39 1.28)']","[86790567.0, 42862958.0]",Central Sudanic,Lendu,ldu,"[0.457, 0.516]",286
1260,agh,Lebeo,Africa,1.75,25.0,0.0,6a Vigorous,13600.0,1,CD,COD,[-2.88],[23.656],Point(23.656 -2.88),86790567.0,Niger-Congo,Bantoid,leb,0.457,145
1261,lec,Leko,South America,-15.0,-67.9166666667,0.0,8b Nearly Extinct,20.0,1,BO,BOL,[-17.056869611],[-64.991228611],Point(-64.991228611 -17.056869611),11051600.0,,,lec,0.693,82
1262,lea,Lega,Africa,-2.83333333333,27.1666666667,0.0,5 Developing,400000.0,1,CD,COD,[-2.88],[23.656],Point(23.656 -2.88),86790567.0,Niger-Congo,Bantoid,leg,0.457,141
1263,lln,Lele,Africa,9.08333333333,15.5833333333,0.0,5 Developing,26000.0,1,TD,TCD,[15.466667],[19.4],Point(19.4 15.466667),15477751.0,Afro-Asiatic,East Chadic,lel,0.404,250
1264,tnl,Lenakel,Papunesia,-19.45,169.25,0.0,5 Developing,11500.0,1,VU,VUT,[-16.633330555],[168.016669444],Point(168.016669444 -16.633330555),276244.0,Austronesian,Oceanic,len,0.603,58
1265,lep,Lepcha,Eurasia,27.1666666667,88.5,0.0,6b Threatened,75000.0,3,BT IN NP,"['IND', 'NPL', 'BTN']","[22.8, 28.0, 27.45]","[83.0, 84.0, 90.5]","['Point(83.0 22.8)', 'Point(84.0 28.0)', 'Point(90.5 27.45)']","[1326093247.0, 30327877.0, 807610.0]",Sino-Tibetan,Lepcha,lep,"[0.64, 0.574, 0.612]",302
1266,les,Lese,Africa,2.0,29.0,0.0,6a Vigorous,50000.0,1,CD,COD,[-2.88],[23.656],Point(23.656 -2.88),86790567.0,Central Sudanic,Mangbutu-Efe,les,0.457,173
1267,lti,Leti,Papunesia,-8.2,127.666666667,0.0,7 Shifting,7710.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Central Malayo-Polynesian,let,0.694,189
1268,lww,Lewo,Papunesia,-16.75,168.333333333,0.0,5 Developing,2200.0,1,VU,VUT,[-16.633330555],[168.016669444],Point(168.016669444 -16.633330555),276244.0,Austronesian,Oceanic,lew,0.603,66
1269,lez,Lezgian,Eurasia,41.6666666667,47.8333333333,0.0,4 Educational,633610.0,2,AZ RU,"['RUS', 'AZE']","[66.416666666, 40.3]","[94.25, 47.7]","['Point(94.25 66.416666666)', 'Point(47.7 40.3)']","[146804372.0, 10127874.0]",Nakh-Daghestanian,Lezgic,lez,"[0.816, 0.751]",62
1270,ojv,Luangiua,Papunesia,-5.33333333333,159.416666667,0.0,5 Developing,2370.0,1,SB,SLB,[-9.466666666],[159.816666666],Point(159.816666666 -9.466666666),611343.0,Austronesian,Oceanic,lga,0.546,82
1271,nds,Low German,Eurasia,53.0,10.0,0.0,7 Shifting,5000000.0,4,DE,"['DNK', 'NLD', 'BRA', 'DEU']","[56.0, 52.316666666, -14.0, 51.0]","[10.0, 5.55, -53.0, 10.0]","['Point(10.0 56.0)', 'Point(5.55 52.316666666)', 'Point(-53.0 -14.0)', 'Point(10.0 51.0)']","[5827463.0, 17282163.0, 210147125.0, 83149300.0]",Indo-European,Germanic,lge,"[0.929, 0.922, 0.931, 0.754, 0.926]",364
1272,lag,Langi,Africa,-4.5,36.0,0.0,6a Vigorous,371000.0,1,TZ,TZA,[-6.307],[34.854],Point(34.854 -6.307),57310019.0,Niger-Congo,Bantoid,lgi,0.538,92
1273,psr,Língua Gestual Portuguesa,Eurasia,40.0,-8.0,0.0,5 Developing,10550.0,1,PT,PRT,[38.7],[-9.183333333],Point(-9.183333333 38.7),10295909.0,other,Sign Languages,lgp,0.83,35
1274,log,Logoti,Africa,3.5,30.0,0.0,5 Developing,210000.0,1,CD,COD,[-2.88],[23.656],Point(23.656 -2.88),86790567.0,Central Sudanic,Moru-Ma'di,lgt,0.457,180
1275,lgu,Longgu,Papunesia,-9.75,160.666666667,0.0,6a Vigorous,1500.0,1,SB,SLB,[-9.466666666],[159.816666666],Point(159.816666666 -9.466666666),611343.0,Austronesian,Oceanic,lgu,0.546,90
1276,lha,Laha,Eurasia,21.5833333333,103.916666667,0.0,8a Moribund,8180.0,1,VN,VNM,[16.0],[108.0],Point(108.0 16.0),94660000.0,Tai-Kadai,Kadai,lha,0.694,59
1277,lhm,Lhomi,Eurasia,27.6666666667,87.4166666667,0.0,5 Developing,9320.0,3,NP,"['CHN', 'IND', 'NPL']","[35.844722222, 22.8, 28.0]","[103.451944444, 83.0, 84.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)', 'Point(84.0 28.0)']","[1409517397.0, 1443497378.0, 1326093247.0, 30327877.0]",Sino-Tibetan,Bodic,lho,"[0.752, 0.64, 0.574]",250
1278,lic,Hlai (Baoding),Eurasia,19.0,109.5,0.0,6a Vigorous,700000.0,1,CN,CHN,[35.844722222],[103.451944444],Point(103.451944444 35.844722222),"[1409517397.0, 1443497378.0]",Tai-Kadai,Hlai,lic,0.752,55
1279,ise,Lingua Italiana dei Segni,Eurasia,42.0,13.0,0.0,5 Developing,40000.0,1,IT,ITA,[42.5],[12.5],Point(12.5 42.5),60317000.0,other,Sign Languages,lii,0.873,136
1280,lil,Lillooet,North America,50.75,-122.0,0.0,8a Moribund,140.0,1,CA,CAN,[56.0],[-109.0],Point(-109.0 56.0),37894799.0,Salishan,Interior Salish,lil,0.926,68
1281,lif,Limbu,Eurasia,27.1666666667,87.75,0.0,5 Developing,420000.0,2,BT IN NP,"['IND', 'NPL']","[22.8, 28.0]","[83.0, 84.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']","[1326093247.0, 30327877.0]",Sino-Tibetan,Mahakiranti,lim,"[0.64, 0.574]",199
1282,lin,Lingala,Africa,2.0,18.5,0.0,2 Provincial,2000000.0,2,CD,"['COG', 'COD']","[-0.75, -2.88]","[15.383330555, 23.656]","['Point(15.383330555 -0.75)', 'Point(23.656 -2.88)']","[5260750.0, 86790567.0]",Niger-Congo,Bantoid,lin,"[0.606, 0.457]",322
1283,lis,Lisu,Eurasia,26.0,98.0,0.0,3 Wider Communication,942700.0,2,CN MM,"['CHN', 'MMR']","[35.844722222, 22.0]","[103.451944444, 96.0]","['Point(103.451944444 35.844722222)', 'Point(96.0 22.0)']","[1409517397.0, 1443497378.0, 53370609.0]",Sino-Tibetan,Burmese-Lolo,lis,"[0.752, 0.578]",135
1284,lit,Lithuanian,Eurasia,55.0,24.0,0.0,1 National,4000000.0,3,LT,"['POL', 'LTU', 'BLR']","[52.0, 55.2, 53.528333333]","[19.0, 24.0, 28.046666666]","['Point(19.0 52.0)', 'Point(24.0 55.2)', 'Point(28.046666666 53.528333333)']","[38382576.0, 2790842.0, 9349645.0]",Indo-European,Baltic,lit,"[0.843, 0.839, 0.798]",234
1285,liv,Liv,Eurasia,56.8333333333,24.0,0.0,9 Dormant,0.0,1,LV,LVA,[57.0],[25.0],Point(25.0 57.0),1909000.0,Uralic,Finnic,liv,0.819,89
1286,law,Lauje,Papunesia,-0.5,120.0,0.0,6b Threatened,49800.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Celebic,lje,0.694,135
1287,lbc,Lakkia,Eurasia,24.0833333333,110.166666667,0.0,6a Vigorous,9000.0,1,CN,CHN,[35.844722222],[103.451944444],Point(103.451944444 35.844722222),"[1409517397.0, 1443497378.0]",Tai-Kadai,Kadai,lkk,0.752,45
1288,lkt,Lakhota,North America,43.8333333333,-101.833333333,0.0,8a Moribund,2000.0,2,US,"['CAN', 'USA']","[56.0, 39.828175]","[-109.0, -98.5795]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']","[37894799.0, 331449281.0]",Siouan,Core Siouan,lkt,"[0.926, 0.92]",82
1289,lby,Lamu-Lamu,Australia,-14.8333333333,144.5,0.0,8b Nearly Extinct,3.0,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Pama-Nyungan,Northern Pama-Nyungan,lla,0.939,246
1290,lef,Lelemi,Africa,7.33333333333,0.5,0.0,5 Developing,72000.0,1,GH,GHA,[8.0],[-0.5],Point(-0.5 8.0),26908262.0,Niger-Congo,Kwa,llm,0.592,150
1291,lom,Loma,Africa,8.0,-9.5,0.0,5 Developing,299000.0,1,GN LR,LBR,[6.533333],[-9.75],Point(-9.75 6.533333),4731906.0,Mande,Western Mande,lma,0.435,69
1292,lam,Lamba,Africa,-13.0,28.0,0.0,5 Developing,219000.0,2,CD ZM,"['ZMB', 'COD']","[-14.0, -2.88]","[28.0, 23.656]","['Point(28.0 -14.0)', 'Point(23.656 -2.88)']","[17094130.0, 86790567.0]",Niger-Congo,Bantoid,lmb,"[0.588, 0.457]",168
1293,hia,Lamang,Africa,11.25,13.5833333333,0.0,6a Vigorous,40000.0,3,NG,"['TCD', 'CMR', 'NGA']","[15.466667, 7.0, 9.0]","[19.4, 12.0, 8.0]","['Point(19.4 15.466667)', 'Point(12.0 7.0)', 'Point(8.0 9.0)']","[15477751.0, 24053727.0, 190886311.0]",Afro-Asiatic,Biu-Mandara,lmg,"[0.404, 0.556, 0.532]",657
1294,slp,Lamaholot,Papunesia,-8.25,122.916666667,0.0,3 Wider Communication,180000.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Central Malayo-Polynesian,lmh,0.694,142
1295,lmn,Lamani,Eurasia,17.0,77.0,0.0,5 Developing,6000000.0,1,IN,IND,[22.8],[83.0],Point(83.0 22.8),1326093247.0,Indo-European,Indic,lmn,0.64,70
1296,ljp,Lampung,Papunesia,-5.0,105.0,0.0,6a Vigorous,827000.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Lampungic,lmp,0.694,47
1297,lmu,Lamen,Papunesia,-16.5833333333,168.166666667,0.0,5 Developing,500.0,1,VU,VUT,[-16.633330555],[168.016669444],Point(168.016669444 -16.633330555),276244.0,Austronesian,Oceanic,lmu,0.603,66
1298,liy,Linda,Africa,6.5,20.75,0.0,6a Vigorous,183000.0,1,CF,CAF,[6.7],[20.9],Point(20.9 6.7),4659080.0,Niger-Congo,Ubangi,lnd,0.367,225
1299,enx,Lengua,South America,-22.5,-59.0,0.0,6a Vigorous,3840.0,1,PY,PRY,[-23.5],[-58.0],Point(-58.0 -23.5),6811297.0,Mascoian,Mascoian,lng,0.702,50
1300,lad,Ladino,Eurasia,40.0,33.0,0.0,7 Shifting,137000.0,1,TR IL,ISR,[31.0],[35.0],Point(35.0 31.0),9093000.0,Indo-European,Romance,lno,0.899,45
1301,lns,Lamnso',Africa,6.16666666667,10.75,0.0,3 Wider Communication,240000.0,2,CM,"['CMR', 'NGA']","[7.0, 9.0]","[12.0, 8.0]","['Point(12.0 7.0)', 'Point(8.0 9.0)']","[24053727.0, 190886311.0]",Niger-Congo,Bantoid,lns,"[0.556, 0.532]",486
1302,crc,Lonwolwol,Papunesia,-16.2166666667,168.0,0.0,5 Developing,6.0,1,VU,VUT,[-16.633330555],[168.016669444],Point(168.016669444 -16.633330555),276244.0,Austronesian,Oceanic,lnw,0.603,64
1303,lob,Lobi,Africa,10.5,-3.25,0.0,5 Developing,440000.0,2,BF CI,"['BFA', 'CIV']","[12.266667, 8.0]","[-2.066667, -6.0]","['Point(-2.066667 12.266667)', 'Point(-6.0 8.0)']","[19193382.0, 24294750.0]",Niger-Congo,Southern-Central Gur,lob,"[0.423, 0.492]",183
1304,lok,Loko,Africa,9.33333333333,-12.0833333333,0.0,5 Developing,179000.0,1,SL,SLE,[8.5],[-12.1],Point(-12.1 8.5),7557212.0,Mande,Western Mande,lok,0.419,61
1305,los,Loniu,Papunesia,-2.06666666667,147.333333333,0.0,6a Vigorous,780.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Austronesian,Oceanic,lon,0.555,336
1306,njh,Lotha,Eurasia,26.5,94.25,0.0,5 Developing,179467.0,1,IN,IND,[22.8],[83.0],Point(83.0 22.8),1326093247.0,Sino-Tibetan,Kuki-Chin,lot,0.64,91
1307,loj,Lou,Papunesia,-2.38333333333,147.316666667,0.0,6a Vigorous,1230.0,1,PG,PNG,[-6.3],[147.0],Point(147.0 -6.3),8935000.0,Austronesian,Oceanic,lou,0.555,338
1308,lbo,Loven,Eurasia,15.0,106.333333333,0.0,6a Vigorous,28000.0,1,LA,LAO,[18.2],[104.0],Point(104.0 18.2),6858160.0,Austro-Asiatic,Bahnaric,lov,0.601,51
1309,loz,Lozi,Africa,-17.8333333333,26.0,0.0,4 Educational,600000.0,5,ZM,"['ZAF', 'ZMB', 'ZWE', 'BWA', 'NAM']","[-29.0, -14.0, -19.0, -22.2, -23.0]","[24.0, 28.0, 30.0, 23.7, 17.0]","['Point(24.0 -29.0)', 'Point(28.0 -14.0)', 'Point(30.0 -19.0)', 'Point(23.7 -22.2)', 'Point(17.0 -23.0)']","[59622350.0, 17094130.0, 16529904.0, 2291661.0, 2533794.0]",Niger-Congo,Bantoid,loz,"[0.699, 0.588, 0.535, 0.717, 0.647]",150
1310,lbz,Lardil,Australia,-16.5,139.333333333,0.0,8b Nearly Extinct,65.0,1,AU,AUS,[-28.0],[137.0],Point(137.0 -28.0),24511800.0,Tangkic,Tangkic,lrd,0.939,208
1311,alo,Larike,Papunesia,-3.75,127.916666667,0.0,6b Threatened,12600.0,1,ID,IDN,[-2.0],[118.0],Point(118.0 -2.0),270625568.0,Austronesian,Central Malayo-Polynesian,lrk,0.694,167
1312,aed,Lengua de Señas Argentina,South America,-34.0,-63.0,0.0,5 Developing,60000.0,1,AR,ARG,[-34.0],[-64.0],Point(-64.0 -34.0),44938712.0,other,Sign Languages,lsa,0.825,12
1313,bzs,Língua de Sinais Brasileira,South America,-15.0,-48.0,0.0,5 Developing,3000000.0,1,BR,BRA,[-14.0],[-53.0],Point(-53.0 -14.0),210147125.0,other,Sign Languages,lsb,0.754,28
1314,ssp,Lengua de Señas Española,Eurasia,40.0,-3.0,0.0,6b Threatened,60000.0,1,ES,ESP,[40.2],[-3.5],Point(-3.5 40.2),46733038.0,other,Sign Languages,lse,0.876,39
